"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",1226,173,0.554913294797688,2.61946188996237,2.9540202629882,0.886744726426691,1.1055518667138,24.0087811862965,264.079990386963
"svm_test_result",1226,88,0.693181818181818,1.30218820660075,1.26949276363231,1.02575472968817,2.31744587077698,45.1571759845734,264.079990386963
"lr_test_result",1226,105,0.657142857142857,1.89642433853704,1.77805473011858,1.06657253368718,2.04426402290042,66.8433090747871,264.079990386963
"nn_test_result",1226,153,0.640522875816993,3.48280661920818,3.69574838064713,0.94238196448816,1.67915331854254,138.048887746809,264.079990386963
