"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",1169,254,0.566929133858268,3.4882755381876,4.79156744359094,0.728003013471806,0.953022126726728,-24.7607412959886,159.169994354249
"lr_test_result",1169,236,0.555084745762712,2.62154465491319,4.41741999574208,0.593456057481534,0.740407081238866,-120.406749759291,159.169994354249
"nn_test_result",1169,165,0.533333333333333,3.69734021705284,3.73842340255342,0.989010558442224,1.13029778107683,37.5073371040364,159.169994354249
