"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",1166,166,0.5,2.48532248790689,3.26276955073714,0.761721736475505,0.761721736475505,-64.5281062149101,108.559997558594
"svm_test_result",1166,80,0.575,2.65109476255337,4.43962382193172,0.597144007890258,0.807900716557408,-28.9968508682234,108.559997558594
"lr_test_result",1166,168,0.535714285714286,2.36116127960202,4.13123219604502,0.571539232740887,0.659468345470254,-109.73159612733,108.559997558594
"nn_test_result",1166,127,0.519685039370079,2.9254612867645,4.02975951650651,0.725964235528539,0.785469500735796,-52.7348855804399,108.559997558594
