"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",1138,288,0.475694444444444,2.17868610275155,2.34808243419317,0.927857587546822,0.84183105625109,-56.0804514862072,26.0699996948242
"lr_test_result",1138,248,0.560483870967742,1.97316170636728,3.07876927041571,0.64089301050509,0.817285582203738,-61.3163732902601,26.0699996948242
"nn_test_result",1138,230,0.504347826086956,2.66254611317204,2.96236542799431,0.89879057053901,0.914558826162501,-28.8543096633942,26.0699996948242
