"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",1215,283,0.416961130742049,0.708993527515863,0.847833462755606,0.83624150102723,0.598039376492201,-56.2312851078033,5.8000030517578
"lr_test_result",1215,218,0.362385321100917,0.82584887523892,0.944335955451035,0.874528678561727,0.49703428493796,-66.0206366638192,5.8000030517578
"nn_test_result",1215,247,0.408906882591093,0.619465800291004,0.687665019458606,0.900824940577471,0.623173417796743,-37.8330470115651,5.8000030517578
