Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,16.4099998474121,16.9599990844727,,,,,,,,,,,,,,,,,,,,0.7333323160808002,,,,,,,,,,,,,,,,,,36609235.949711695,40980600.0,,,,,,,,
2009-01-05,16.8500003814697,17.1100006103516,,,,,,,,,,,,,,,,,,,,0.47272834462732083,,,,,,,,,,,,,,,,,,50666935.84360507,86460800.0,,0.5499992370605007,,,,,,
2009-01-06,17.3299999237061,17.7900009155273,,,,,,,,,,,,,,,,,,,,0.6388908757121465,,,,,,,,,,,,,,,,,,78177189.86400643,144717400.0,,0.8699989318846981,,,,,,
2009-01-07,17.3700008392334,17.3199996948242,,,,,,,,,,,,,,,,,,,,-0.10638556906036124,,,,,,,,,,,,,,,,,,72831676.72964707,94470800.0,,0.6800003051756995,,,,,,
2009-01-08,17.2299995422363,17.5400009155273,17.937378105317205,17.344000244140624,16.750622382964043,,,,,,,,,,,,,,,,,0.5438623495870676,,,,,,,,,,,,,,,,,,114423357.4219104,140955400.0,,0.569999694824201,,,,0.29668893058829077,,0.0880243215336236
2009-01-09,17.2399997711182,16.7000007629395,18.037053718013834,17.29200057983398,16.54694744165413,,,,,,,,,,,,,,,,,-0.8307681924487346,,,,,,,,,,,,,,,,,,65168195.859119706,72836500.0,,0.9300003051756995,0.8683575386298854,,,0.37252656908992565,,0.13877604467791116
2009-01-12,16.6800003051758,16.3999996185303,18.191384716972156,17.15000038146972,16.108616045967285,,,,,,,,,,,,,,,,,-0.37333424886066763,,,,,,,,,,,,,18.974315334800416,33.37007376657306,,,,64435670.074822634,17908800.0,,0.75,0.8532750798926044,,,0.5206921677512178,,0.27112033355746235
2009-01-13,16.2900009155273,16.4500007629395,17.810172907473174,16.88200035095216,15.953827794431149,,,,,,,,,,,,,,,,,0.3720924043224149,,,,,,,,,,,,,27.096792453297052,17.546822371123245,,,,94629718.41322997,69842600.0,,0.43000030517569954,0.8997214682603899,,,0.46408627826050636,,0.21537607366968814
2009-01-14,16.1000003814697,15.7399997711182,17.72872898998361,16.56600036621096,15.403271742438315,,,,,,,,,,,,,,,,,-0.5806471460476532,,,,,,,,,,,17.725892755853916,22.880929631183406,7.1065704794642635,17.725892755853916,,,,67148994.22124845,19730800.0,,0.8500003814697994,1.1950548085386832,,,0.5813643118863231,,0.3379844631350579
2009-01-15,15.6199998855591,15.8100004196167,16.97588429077156,16.22000026702884,15.464116243286119,,,,,,,,,,,,,,,,,0.2500006274171134,,,,,,,,,,,21.385028304429795,18.885914477135653,29.951721980528056,21.385028304429795,,,,106189837.20760834,81545300.0,,0.7600002288817986,2.171240745284782,,,0.37794201187136073,,0.1428401643373718
2009-01-16,16.2199993133545,15.8199996948242,16.669408993156,16.04400005340578,15.418591113655564,,,,,,,,,,,,,,,,,-0.4819272955402561,,,,,,-1.1399993896484997,,,-6.7216948772845,,25.5603045330125,21.557075197765403,39.622621139045165,25.5603045330125,,,,90868307.1909877,148476000.0,,0.8299999237061009,1.059628095509969,,,0.3127044698751088,,0.09778408547987283
2009-01-20,15.8100004196167,15.0100002288818,16.680295844721776,15.76600017547608,14.851704506230384,,,,,,,,,,,,,,,,,-0.8695653526003038,,,,,,-2.100000381469801,,,-12.273526046511618,,23.19144770652441,23.378926847988904,0.0,23.19144770652441,,,,33059707.190987706,90667400.0,,0.9200000762940004,1.0539651447445817,,,0.4571478346228484,,0.20898414270035914
2009-01-21,15.3199996948242,15.6999998092651,16.228483239754148,15.6159999847412,15.00351672972825,,,,,,,,,,,,,,,,,0.5352114000341472,,,,,,-2.0900011062622017,,,-11.748178744825289,,30.631776235916572,26.461176158484495,52.27270756870454,30.631776235916572,,,,79787558.13586274,146899300.0,,0.75,1.113131954165885,,,0.3062416275064747,,0.09378393441781441
2009-01-22,15.3800001144409,15.3699998855591,16.165974231970235,15.54200000762938,14.918025783288526,,,,,,16.40000057220455,16.48999977111815,,,,,,,,,,-0.016949536094078475,-103.75029914782995,,,,,-1.9499998092651012,,,-11.25865960521828,,26.69741647738054,26.840213473273845,27.819541863437067,26.69741647738054,,,-87.58389455048578,94196695.73099002,90223200.0,,0.6999998092650994,1.0257719602322606,,15.220285742623457,0.3119871121704272,15.037472536275665,0.09733595816044271
2009-01-23,15.039999961853,15.8900003433228,16.212021280134763,15.5579999923706,14.90397870460644,,,,,,16.40000057220455,16.48999977111815,,,,,,,,100.0,14.285714285714286,0.8333333333333816,-62.71602819788354,-18.290554706850518,19.209145792533395,42.7116257322908,25.167332098460832,-1.650000572204501,17.056495496547697,,-9.4070723265689,40.854722646574736,49.00319077253429,35.44412782861047,66.91732288546127,49.00319077253429,,,-70.13421207927732,136337124.80402136,146780100.0,0.7578571183340712,1.0200004577637003,0.5950342878454981,,15.165714209420347,0.3270106438820806,14.986263610504492,0.10693596121217297
2009-01-26,15.8500003814697,16.2999992370605,16.53514412464785,15.65399990081786,14.77285567698787,,,,,,16.40000057220455,16.48999977111815,,,,,,,,92.85714285714286,7.142857142857143,0.6249981787476212,-4.817064548246217,-9.988985823988788,6.119373776074403,42.47278185553288,23.34362481544914,-0.4000015258789986,20.651404527085816,,-2.3952186084127525,45.00550708800561,60.46782685097725,45.38947803363069,86.66661580403338,60.46782685097725,,,-56.375857826980265,156174728.2960515,191414900.0,0.7551530575265518,0.7200002670287997,0.9318361045530142,,15.268571145193933,0.4405721119149951,15.113845804235455,0.19410378579723897
2009-01-27,16.4300003051758,16.7299995422363,16.945366240530273,15.997999763488759,15.050633286447244,,,,,,16.27500057220455,16.28999996185305,,,,,,,,85.71428571428572,0.0,0.42253468155286944,58.592552592100446,-1.911019885157476,5.518726849660706,41.59506331193493,21.675612882683318,0.3299999237060014,24.20779270647068,,2.0121947035482535,49.044490057421264,80.02797193376989,63.16632985242713,86.49997711181499,80.02797193376989,,,-32.94575219400775,168229481.60409504,241761700.0,0.7519277737369909,0.7099990844726989,0.7447212558029928,,15.602285385131836,0.47368323852075733,15.51054906321096,0.2243758104555127
2009-01-28,17.0599994659424,16.8799991607666,17.341255095712683,16.23399963378906,15.126744171865438,,,,,,16.27500057220455,16.284999847412102,,,,,,,,78.57142857142857,0.0,-0.360000610351598,95.65468352453237,0.8252566087558234,9.576951412647954,49.17518972473311,20.56137015270231,0.42999839782710225,24.916791607878583,,2.613971902030876,50.41262830437792,86.33709417296184,75.61096431923632,85.84468960303712,86.33709417296184,,,-26.848272995798876,153793919.20785907,301908500.0,0.7339329327557772,0.5,0.7811761553004584,,15.937713677542545,0.5536277309618113,15.90241687900417,0.3065036644899237
2009-01-29,16.7000007629395,15.9300003051758,17.153820616333725,16.3459997177124,15.538178819091073,,,,,,15.944999694824201,16.1300001144409,,,,,,,,71.42857142857143,0.0,-0.8555555202343282,13.416788598227038,-14.780821797600021,9.937427075029156,42.60321327642753,27.16686346957204,0.1900005340576012,22.255547427913182,,1.207119039520177,42.609589101199994,71.60347457289895,79.32284689321023,42.46575700384467,71.60347457289895,,,-58.84954818628735,115948020.7452848,248687700.0,0.7586519354183432,1.079998970031701,1.408314641321501,,16.072856739589128,0.40391044931066294,16.076043495765077,0.16314365106234163
