Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,7.69999980926514,7.84000015258789,,,,,,,,,,,,,,,,,,,,0.28000068664549843,,,,,,,,,,,,,,,,,,-1.9788615190918754e-10,111400.0,,,,,,,,
2009-01-05,7.86999988555908,7.57999992370605,,,,,,,,,,,,,,,,,,,,-0.6904759742235493,,,,,,,,,,,,,,,,,,-117714.33917193976,-53400.0,,0.42000007629394975,,,,,,
2009-01-06,7.67999982833862,8.68000030517578,,,,,,,,,,,,,,,,,,,,0.9345797349587966,,,,,,,,,,,,,,,,,,402043.02383878105,544600.0,,1.1700000762939498,,,,,,
2009-01-07,8.55000019073486,8.69999980926514,,,,,,,,,,,,,,,,,,,,0.22058757531219897,,,,,,,,,,,,,,,,,,359843.0830226689,903300.0,,0.6800003051757795,,,,,,
2009-01-08,9.0,9.43000030517578,9.774072565192796,8.446000099182129,7.117927633171461,,,,,,,,,,,,,,,,,0.47252739191263554,,,,,,,,,,,,,,,,,,391074.1140904131,1309300.0,,1.1500005722045898,,,,0.664036233005334,,0.44094411874391426
2009-01-09,9.55000019073486,8.94999980926514,9.882933944324053,8.668000030517579,7.4530661167111045,,,,,,,,,,,,,,,,,-0.5405410513961801,,,,,,,,,,,,,,,,,,116087.4925987153,824800.0,,1.1099996566772496,0.49814529807765023,,,0.6074669569032374,,0.3690161037292796
2009-01-12,8.96000003814697,8.39000034332275,9.527079723294417,8.830000114440917,8.132920505587418,,,,,,,,,,,,,,,,,-0.5816326133413268,,,,,,,,,,,,,32.71890940118264,58.6888435975147,,,,-57483.73328207334,581800.0,,0.9799995422363299,0.6400723194856269,,,0.34853980442675,,0.1214799952698371
2009-01-13,8.35999965667725,9.57999992370605,9.897873851161608,9.010000038146972,8.122126225132336,,,,,,,,,,,,,,,,,0.8840580912002801,,,,,,,,,,,,,83.12497541308937,59.0724191514204,,,,230329.40026341652,956500.0,,1.3800001144409109,0.8569783229374884,,,0.44393690650731804,,0.19707997695928725
2009-01-14,9.43000030517578,8.75,9.894711347016523,9.020000076293943,8.145288805571363,,,,,,,,,,,,,,,,,-0.6666666666666661,,,,,,,,,,,49.03129245456438,55.5975184011665,31.24999254942111,49.03129245456438,,,,147129.4002634168,706900.0,,1.17000007629394,0.6360702130374598,,,0.43735563536128996,,0.19127995178227764
2009-01-15,8.72999954223633,9.19999980926514,9.779043791807272,8.973999977111813,8.168956162416354,,,,,,,,,,,,,,,,,0.33333355878828014,,,,,,,,,,,60.40663061313533,56.17011407304003,66.84492387689549,60.40663061313533,,,,364974.8444051504,988700.0,,1.4099998474121094,0.42901619460635493,,,0.40252190734772925,,0.16202388589485395
