Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,11.1499996185303,11.7399997711182,,,,,,,,,,,,,,,,,,,,0.5900001525878995,,,,,,,,,,,,,,,,,,2811030.6869508876,2868400.0,,,,,,,,
2009-01-05,11.6300001144409,11.4899997711182,,,,,,,,,,,,,,,,,,,,-0.24137993403196792,,,,,,,,,,,,,,,,,,20801.481493717525,-1891400.0,,0.5799999237059996,,,,,,
2009-01-06,11.5500001907349,11.9799995422363,,,,,,,,,,,,,,,,,,,,0.7413782897655855,,,,,,,,,,,,,,,,,,5499003.874229247,4728100.0,,0.5799999237061009,,,,,,
2009-01-07,11.7399997711182,12.0200004577637,,,,,,,,,,,,,,,,,,,,0.3589753621823856,,,,,,,,,,,,,,,,,,9180037.796436867,10470500.0,,0.7799997329712003,,,,,,
2009-01-08,11.9499998092651,13.5100002288818,13.561953602140486,12.14799995422364,10.734046306306793,,,,,,,,,,,,,,,,,0.886364239799349,,,,,,,,,,,,,,,,,,16415890.01830914,18235800.0,,1.7599992752075,,,,0.7069768239584231,,0.49981622961433914
2009-01-09,13.5100002288818,13.0500001907349,13.907464883930038,12.410000038146979,10.91253519236392,,,,,,,,,,,,,,,,,-0.6969689088098724,,,,,,,,,,,,,,,,,,14707002.813135788,14207700.0,,0.6600008010865004,-0.04408761546326292,,,0.7487324228915293,,0.5606002410890198
2009-01-12,13.0799999237061,12.6899995803833,13.832201522353001,12.65,11.467798477647,,,,,,,,,,,,,,,,,-0.5200004577637335,,,,,,,,,,,,,59.81733867333076,78.01778488754712,,,,13152441.118799534,10876500.0,,0.75,0.2120467272508794,,,0.5911007611765007,,0.3494001098634385
2009-01-13,12.6300001144409,12.5699996948242,13.761933609276653,12.76800003051758,11.774066451758507,,,,,,,,,,,,,,,,,-0.11320819223170822,,,,,,,,,,,,,54.33789079425405,63.50629544113351,,,,10782094.887967158,6223600.0,,0.5300006866454989,0.24667928411630657,,,0.496966789379536,,0.24697598974620405
2009-01-14,12.9399995803833,12.3299999237061,13.653650698090987,12.82999992370606,12.006349149321133,,,,,,,,,,,,,,,,,-0.6354162837895565,,,,,,,,,,,47.90022266784123,63.14143433217396,29.545438535938874,47.90022266784123,,,,9777739.394356776,2515200.0,,0.9600000381470011,0.3018306068059822,,,0.41182538719246353,,0.1696001495362225
2009-01-15,12.2700004577637,12.460000038147,13.111528251248961,12.6199998855591,12.128471519869239,,,,,,,,,,,,,,,,,0.18095211279886986,,,,,,,,,,,43.26722544023144,51.557914516402064,45.91834699050141,43.26722544023144,,,,14158814.006257234,8648700.0,,1.0499992370605007,2.3891143973623885,,,0.2457641828449308,,0.06040003356943657
