Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,19.1900005340576,20.6200008392334,,,,,,,,,,,,,,,,,,,,0.841176272593644,,,,,,,,,,,,,,,,,,2919206.307711128,3222500.0,,,,,,,,
2009-01-05,20.3600006103516,20.5400009155273,,,,,,,,,,,,,,,,,,,,0.2337664911245267,,,,,,,,,,,,,,,,,,4502272.985606616,513700.0,,0.7700004577637003,,,,,,
2009-01-06,20.75,20.6100006103516,,,,,,,,,,,,,,,,,,,,-0.297871476979804,,,,,,,,,,,,,,,,,,1936395.0337775499,4672200.0,,0.4699993133544993,,,,,,
2009-01-07,20.3899993896484,19.1700000762939,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,-1322604.9662224501,1413200.0,,1.4400005340577025,,,,,,
2009-01-08,19.2000007629395,19.6800003051758,21.311442091771685,20.1240005493164,18.936559006861113,,,,,,,,,,,,,,,,,0.6666649006060035,,,,,,,,,,,,,,,,,,967970.0337775387,4467300.0,,0.7200012207031996,,,,0.5937207712276428,,0.3525043541871469
2009-01-09,19.5900001525879,18.7000007629395,21.238533367557203,19.74000053405762,18.24146770055804,,,,,,,,,,,,,,,,,-0.936840710416438,,,,,,,,,,,,,,,,,,-2447774.8491106736,557700.0,,1.0400009155274006,1.754556649839622,,,0.7492664167497901,,0.5614001632690702
2009-01-12,18.7999992370605,17.3899993896484,21.246352945473593,19.110000228881837,16.973647512290082,,,,,,,,,,,,,,,,,-0.8443112473031247,,,,,,,,,,,,,5.263128835402172,13.995750628413612,,,,-6763121.011742596,-5116800.0,,1.6700000762940022,1.7181931430998119,,,1.068176358295877,,1.141000732422242
2009-01-13,17.3899993896484,17.2800006866455,20.35943668399665,18.444000244140618,16.528563804284587,,,,,,,,,,,,,,,,,-0.14666493733719696,,,,,,,,,,,,,5.471135545279236,4.429171297833164,,,,-9018513.482038613,-9454100.0,,0.75,-0.16178172497336807,,,0.9577182199280152,,0.917224188782086
2009-01-14,17.1100006103516,17.3999996185303,19.99208367752614,18.090000152587898,16.187916627649656,,,,,,,,,,,,,,,,,0.40277571737373385,,,,,,,,,,,9.480866364584392,9.301929430277056,17.708334713071775,9.480866364584392,,,,-7145063.089443245,-4957800.0,,0.7200012207032032,0.145875022652796,,,0.9510417624691215,,0.9044804339603729
2009-01-15,17.3099994659424,18.3799991607666,19.009966199232064,17.829999923706062,16.65003364818006,,,,,,,,,,,,,,,,,0.7642857045543148,,,,,,,,,,,26.121543790917116,13.34386048444489,55.185161114400344,26.121543790917116,,,,-3552786.078859177,1838400.0,,1.3999996185302983,0.5259890917581628,,,0.589983137763001,,0.3480801028446763
2009-01-16,18.7299995422363,18.6100006103516,18.93992901139796,17.81199989318848,16.684070774979002,,,,,,,,,,,,,,,,,-0.10526227730849722,,,,,,-2.010000228881797,,,-9.747818366027394,,50.47744840003147,28.69328618517766,78.53884937262231,50.47744840003147,,,,-2759466.838385734,6360300.0,,1.1399993896485014,0.6332960259011117,,,0.5639645591047399,,0.3180560239262036
2009-01-20,18.4400005340576,17.0900001525879,18.989894843123047,17.752000045776384,16.514105248429722,,,,,,,,,,,,,,,,,-0.8823527945138051,,,,,,-3.4500007629394,,,-16.796497610335337,,47.618821062903066,41.405937751283886,9.132452701686566,47.618821062903066,,,,-7240119.101460314,1820300.0,,1.5300006866455007,0.4906899086082255,,,0.6189473986733305,,0.3830958823244828
2009-01-21,17.1299991607666,19.4099998474121,19.859494468787226,18.1779998779297,16.496505287072175,,,,,,,,,,,,,,,,,0.9785410992713376,,,,,,-1.2000007629395029,,,-5.8224198321313425,,61.908602079273116,53.33495718073589,98.05450416351049,61.908602079273116,,,,-929310.5007096231,8414100.0,,2.3699989318847976,0.6630095656435546,,,0.8407472954287624,,0.7068560147707785
2009-01-22,18.8700008392334,18.5200004577637,19.897347414345475,18.402000045776383,16.90665267720729,,,,,,18.85500049591065,18.9399995803833,,,,,,,,,,-0.35353582059354877,-21.57398295506692,,,,,-0.6499996185301988,,,-3.39071265489459,,55.897067440071794,55.14149686074933,60.504245455018356,55.897067440071794,,,-60.24388008639731,-671026.7517089539,3300200.0,,1.4099998474120987,0.20579594700418843,,17.58799988882882,0.7476736842845455,17.399340493338443,0.5590159381716262
