Date,Open,Close,upperband,middleband,lowerband,dema,ema,ht_trendline,kama,ma,midpoint,midprice,sma,t3,tema,trima,wma,adx,apo,aroondown,aroonup,bop,cci,cmo,dx,mfi,minus_di,mom,plus_di,ppo,roc,rsi,slowk,slowd,fastk,fastd,trix,ultosc,willr,ad,obv,atr,trange,beta,correl,linearreg,stddev,tsf,var
2009-01-02,18.4200000762939,18.7000007629395,,,,,,,,,,,,,,,,,,,,0.36363703920229035,,,,,,,,,,,,,,,,,,87524.44922246593,354700.0,,,,,,,,
2009-01-05,18.6599998474121,19.0799999237061,,,,,,,,,,,,,,,,,,,,0.31578954916302204,,,,,,,,,,,,,,,,,,255459.17530282226,678400.0,,1.3299999237060973,,,,,,
2009-01-06,19.25,18.9599990844727,,,,,,,,,,,,,,,,,,,,-0.42647174320359504,,,,,,,,,,,,,,,,,,202234.45158777185,376800.0,,0.6800003051758026,,,,,,
2009-01-07,18.5900001525879,17.9799995422363,,,,,,,,,,,,,,,,,,,,-0.5495507415471342,,,,,,,,,,,,,,,,,,83533.25820473139,128200.0,,1.2699985504150995,,,,,,
2009-01-08,17.8600006103516,18.2800006866455,19.427912820696392,18.600000000000023,17.772087179303654,,,,,,,,,,,,,,,,,0.3962266866998223,,,,,,,,,,,,,,,,,,107778.64592751376,385200.0,,1.059999465942301,,,,0.41395641034818365,,0.1713599096683538
2009-01-09,18.3400001525879,17.4799995422363,19.557172457993744,18.355999755859383,17.154827053725022,,,,,,,,,,,,,,,,,-0.7288138880807741,,,,,,,,,,,,,,,,,,-71421.13682879524,54800.0,,1.1800003051756995,0.9893431468780384,,,0.6005863510671813,,0.3607039650881916
2009-01-12,17.2199993133545,17.4699993133545,19.146085951824162,18.033999633789062,16.92191331575396,,,,,,,,,,,,,,,,,0.21739101590227333,,,,,,,,,,,,,18.181810675532926,21.67118235578975,,,,-143772.66569107905,-213600.0,,1.1500015258789986,2.5796915750047753,,,0.5560431590175492,,0.3091839946902155
2009-01-13,17.4099998474121,17.9099998474121,18.44581728901957,17.82399978637694,17.202182283734313,,,,,,,,,,,,,,,,,0.5208338300391571,,,,,,,,,,,,,49.14289202009131,26.551162571612764,,,,-105555.99902441748,15700.0,,0.9599990844726989,1.9414998078208654,,,0.3109087513213135,,0.09666425164817838
2009-01-14,18.2000007629395,16.8700008392334,18.549704599497538,17.60200004577636,16.654295492055184,,,,,,,,,,,,,,,,,-0.8580638333742195,,,,,,,,,,,25.04322066179402,24.421855196398848,7.804959289757808,25.04322066179402,,,,-332668.9430210241,-270500.0,,1.5500011444091015,1.3938911318249054,,,0.47385227686058856,,0.2245359802859639
2009-01-15,16.8600006103516,17.0100002288818,18.091439841811045,17.34799995422362,16.604560066636196,,,,,,,,,,,,,,,,,0.11810998197023828,,,,,,,,,,,34.691437763646896,28.76194033235123,47.126461981091566,34.691437763646896,,,,-45007.05373889656,36500.0,,1.2699995040893004,0.7670469845047904,,,0.37171994379371215,,0.13817571661400052
2009-01-16,17.1499996185303,17.3600006103516,18.056512971202864,17.324000167846684,16.591487364490504,,,,,,,,,,,,,,,,,0.25000113532637463,,,,,,-1.3400001525878977,,,-7.165775924691776,,39.12735180888102,32.95400341144065,62.45063415579368,39.12735180888102,,,,274892.94626110344,356400.0,,0.8400001525879013,1.039160406088234,,,0.3662564016780894,,0.134143751770182
2009-01-20,17.1499996185303,15.3800001144409,18.59239764440725,16.90600032806396,15.219603011720672,,,,,,,,,,,,,,,,,-0.8349058471061436,,,,,,-3.6999998092652007,,,-19.392032620860267,,36.974632170215905,36.931140580914615,1.3468003737624528,36.974632170215905,,,,-186801.40150632022,-123400.0,,2.1199989318847994,0.7921120554728266,,,0.8431986581716445,,0.7109839771424618
2009-01-21,15.5600004196167,16.3999996185303,17.97423279705709,16.604000282287604,15.233767767518115,,,,,,,,,,,,,,,,,0.6131377258014166,,,,,,-2.5599994659424006,,,-13.50210753986224,,34.663450895510344,36.9218116248691,40.1929181569749,34.663450895510344,,,,167952.1323073284,306700.0,,1.3700008392334002,0.4095128574946143,,,0.6851162573847441,,0.46938428613287897
