"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",2427,313,0.376996805111821,2.52446714330768,2.03415209823026,1.24104148628021,0.75098920708238,-98.7725362445945,75.8999996185305
"lr_test_result",2427,256,0.40625,2.53151704211048,2.10086918717941,1.20498556386048,0.824463806851906,-56.0543440717796,75.8999996185305
"nn_test_result",2427,189,0.455026455026455,2.6013305731707,2.34755699880843,1.10810113428176,0.925210655808069,-18.0839415845883,75.8999996185305
