"","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"xgb_test_result",2427,178,0.376404494382022,3.91729306836483,2.80276790136384,1.39765160948884,0.843627548069842,-48.6486014709421,41.299987792969
"svm_test_result",2427,141,0.375886524822695,3.88957035453368,2.59104487275204,1.50115900941632,0.904107130671191,-21.8647200118944,41.299987792969
"lr_test_result",2427,161,0.403726708074534,3.72303474550689,2.71733823288277,1.37010354487862,0.927674275178232,-18.8672118987982,41.299987792969
"nn_test_result",2427,174,0.385057471264368,3.87277533630827,2.44286169432165,1.58534367512922,0.992691833959417,-1.91025375976213,41.299987792969
