"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1192,92,0.641304347826087,1.87648813727425,3.41368126863429,0.549696351125651,0.982790445951921,-1.93868176575079,139.367496490479
"MSFT",1179,81,0.62962962962963,2.36254479386573,2.97201052274057,0.794931503703818,1.35138355629649,31.3294688049351,238.410011291504
"AMZN",1167,92,0.58695652173913,39.2146260360155,58.3422389542433,0.672148116680452,0.955157850019589,-99.4152743164072,1864
"NVDA",1226,108,0.601851851851852,3.39164069440399,2.77763285115262,1.22105435676878,1.84577984162722,101.018432536697,265.60998916626
"IDXX",1150,105,0.571428571428571,7.75825202916463,6.30513042856846,1.23046654102699,1.64062205470265,181.764252464297,474.090026855468
"MCHP",1184,102,0.529411764705882,1.4739294852398,1.59419097072284,0.924562685593114,1.04013302129225,3.07102560825301,53.1150016784668
"NFLX",1209,96,0.541666666666667,10.7276618115352,13.7290246891368,0.781385572131977,0.923455676155972,-46.2386721221893,350.730010986328
"ADBE",1240,77,0.571428571428571,10.475092073926,9.84949095722538,1.06351608620359,1.41802144827145,135.870849664306,354.159973144532
"CSCO",1187,104,0.480769230769231,0.583228637939448,0.880748693762885,0.662196426823727,0.613144839651599,-18.3989975662234,21.25
"INTU",1189,93,0.591397849462366,7.16432803716487,11.3676697828193,0.630237170329558,0.912185378108571,-37.9334097030661,453.080017089844
"QCOM",1185,59,0.542372881355932,2.88902126098871,3.3426204371417,0.864298329803527,1.02435357606344,2.19792854881275,128.479991912841
"SBUX",1184,79,0.518987341772152,1.71511661868209,2.53996961495249,0.675250841027943,0.728560117951202,-26.1990640022289,52.2099990844723
"ILMN",1196,79,0.443037974683544,8.38456214390354,12.5730133795653,0.666869738445586,0.530464564672625,-259.752913664248,87.899993896484
"ISRG",1159,84,0.595238095238095,3.91550981942747,5.96583458682806,0.656322223226321,0.965179740038708,-7.06288498078024,209.739990234375
"AMGN",1147,88,0.5,5.41310433758824,5.34235324922039,1.01324343132461,1.01324343132461,3.11304788818535,34.110000610352
"AMAT",1199,88,0.625,1.55954029698461,1.96975307751286,0.7917440590847,1.31957343180783,20.7728647762292,127.169994354248
"GILD",1205,98,0.479591836734694,1.32392589539874,1.32913211062563,0.996082996426565,0.917958839844089,-5.56122055816625,11.9000053405762
"LRCX",1155,101,0.603960396039604,9.65075564712781,13.6223014696884,0.708452655272836,1.08039029929107,43.8040356872598,583.110000610352
"MELI",1164,52,0.538461538461538,26.9118566965382,50.0158736668908,0.538066312222657,0.627744030926433,-446.848980502308,1064.92004394532
"CME",1123,95,0.526315789473684,2.80977636419688,5.48178186096191,0.512566248614614,0.569518054016238,-106.191365533442,42.75
"FISV",1176,85,0.564705882352941,2.01184258297283,3.46080108459056,0.581322801801783,0.754148499634745,-31.4811961471548,32.0200042724613
"REGN",1197,99,0.505050505050505,9.40129538421626,15.004900704707,0.626548323726466,0.63933502421068,-265.175365319831,270.68002319336
"MRVL",1166,67,0.626865671641791,0.665309393355966,0.994284390739446,0.669133901278665,1.12414495414816,3.0858847524644,72.1700000762939
"ALGN",1238,128,0.59375,9.2500742283068,15.4015110764137,0.600595239156282,0.877793041843796,-97.8729346221952,458.540008544922
"DXCM",1193,79,0.620253164556962,13.3748196098483,14.8539104195658,0.900424146373656,1.4706927724103,209.748848295592,407.170013427734
"LULU",1194,79,0.544303797468354,8.75552292122066,8.33252014384807,1.05076528710043,1.25508075959218,76.5167604339578,274.150001525879
"KLAC",1185,78,0.641025641025641,7.18329074722287,8.73584554157255,0.822277673413374,1.46835298823817,114.560862197112,347.920013427734
"EBAY",1189,71,0.52112676056338,0.93243382498251,1.1474236873851,0.812632539517695,0.884335410651609,-4.51235384674045,39.0899982452392
"VRTX",1201,80,0.475,3.61044729718651,4.92551996997656,0.733008356314448,0.663198036665453,-69.6748414459283,61.419998168945
"SNPS",1169,59,0.559322033898305,3.27739200578169,5.59432110428449,0.585842668786326,0.743569541151876,-37.2984125206008,285.999992370606
"TROW",1175,93,0.602150537634409,2.8200482103484,3.18185583054834,0.886290379115768,1.34141246568873,40.194034049222,107.800003051758
"PAYX",1105,87,0.586206896551724,1.68857500795849,1.73460418617464,0.973464160537015,1.37907422742744,23.6715747035958,73.1999969482426
"ORLY",1201,77,0.493506493506494,7.12557074898171,9.35153281296957,0.761968213285775,0.742430566791268,-93.9380912445079,366.940002441406
"CTAS",1189,75,0.493333333333333,6.3032206309551,7.94530842040202,0.7933261111387,0.772449108213997,-68.7025566299379,279.750015258789
"POOL",1151,70,0.642857142857143,4.15483936913383,6.33356674487306,0.656003092175055,1.1808055659151,28.6286029891957,420.820007324219
"CTSH",1183,90,0.511111111111111,1.00441137671264,1.63396525356119,0.614707916538337,0.642649185471898,-25.6915478279112,23.7700042724609
"XLNX",1185,103,0.572815533980582,4.25636155545504,4.33028329516327,0.982929121567911,1.3180185948297,60.5928667846631,132.259994506836
"ROST",1180,90,0.477777777777778,2.09019632926763,2.96281542532089,0.705476389586858,0.645435845792232,-49.3738828315737,32.4699935913082
"SBAC",1143,90,0.633333333333333,3.88604216064991,5.91826209166555,0.656618801340763,1.13415974777041,26.2017541320818,226.100006103515
"MPWR",1215,76,0.723684210526316,5.11926816477003,9.53578928015563,0.536847870099588,1.40603013597511,81.3081741790835,387.269989013672
"ANSS",1146,52,0.576923076923077,6.14203529276521,4.6077245414734,1.33298664828631,1.81770906584497,82.8911188705415,264.709991455078
