"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"000100.KS",1126,61,0.524590163934426,1343.76431489258,1211.71713813308,1.10897524892892,1.22369682640433,7860.66107070304,27546.49609375
"000120.KS",1195,151,0.43046357615894,2807.88753846154,4209.20465116279,0.667082684536581,0.50419040110323,-179478.91,-74000
"000240.KS",1178,155,0.47741935483871,437.376202702702,417.209037037037,1.04833827620056,0.957741141220262,-1428.09300000006,-3580
"000270.KS",1150,125,0.504,1778.58603174603,2025.58790322581,0.878059169347121,0.89222141401401,-13535.5300000002,51150
"000660.KS",1210,157,0.522292993630573,2836.29512195122,2789.062,1.01693512799329,1.11184907327266,23396.5499999996,68300
"001740.KS",1152,105,0.59047619047619,111.764225806451,150.154558139535,0.744327892481237,1.07321696125202,472.735999999988,480
"003550.KS",1210,143,0.454545454545455,2169.42741597356,2139.50351067208,1.01398637821916,0.844988648515966,-25868.4917941409,8169.03125
"004170.KS",1205,126,0.515873015873016,8190.34384615384,8855.78606557377,0.924857916113535,0.985504336842292,-7830.60000000044,-76000
"005930.KS",1174,135,0.511111111111111,1335.49637681159,1423.82606060606,0.937963149967299,0.980597838602177,-1823.2700000002,33600
"006360.KS",1209,143,0.503496503496504,825.568916666666,991.71281690141,0.832467729161898,0.844192626755728,-10970.6480000001,-27000
"006400.KS",1203,132,0.583333333333333,11099.7857142857,16493.26,0.672989191602249,0.942184868243148,-52445.800000001,240500
"006800.KS",1169,151,0.490066225165563,134.320695945946,159.689415584416,0.841137125177471,0.808365548871855,-2356.35350000002,710
"009150.KS",1224,164,0.536585365853659,3039.91602272727,3175.96184210527,0.957163899901325,1.10829504199101,26139.5099999997,32200
"009540.KS",1226,134,0.567164179104478,3579.99526315789,4962.47982758621,0.721412557338138,0.945299213063767,-15744.1900000005,-26600
"010060.KS",1179,112,0.491071428571429,4661.57909653409,6338.53683780154,0.735434567285865,0.709629845626712,-104909.749445313,-53129.640625
"010620.KS",1206,136,0.441176470588235,2460.71966666666,2629.76796052632,0.935717410662415,0.738724271575591,-52219.1850000002,21500
"010950.KS",1189,158,0.525316455696203,2365.52951807229,3200.7184,0.73906205496625,0.817895340829317,-43714.9300000002,-27500
"011200.KS",1227,64,0.484375,837.681580645161,589.113772727273,1.42193514975411,1.33575726189022,6527.37449999999,12600
"012450.KS",1166,99,0.505050505050505,2668.825,2151.01306122449,1.24072933266186,1.26605033945087,28041.6099999999,88500
"012630.KS",1219,81,0.518518518518518,484.992809523809,602.923307692308,0.804402157515061,0.866279246554681,-3144.31100000002,-9560
"016360.KS",1181,164,0.5,639.263048780486,1000.77006097561,0.638771156040874,0.638771156040874,-29643.5750000002,8200
"032640.KS",1175,107,0.495327102803738,234.823811320754,464.814148148148,0.505199362489951,0.495843818740137,-12654.302,-7210
"034220.KS",1185,132,0.5,522.085227272727,729.624454545455,0.715553356278303,0.715553356278303,-13697.5890000001,-5000
"035250.KS",1162,142,0.5,563.300704225351,687.981915492958,0.818772545527931,0.818772545527931,-8852.36600000008,-15800
"035420.KS",1197,153,0.549019607843137,6206.79821428571,7153.4884057971,0.867660344462961,1.05628215847665,27780.3499999999,85500
"036460.KS",1169,110,0.472727272727273,1048.70721153846,1746.09982758621,0.600599802468444,0.538468788419984,-46741.0150000001,-24850
"042660.KS",1206,114,0.464912280701754,1212.83745283019,1564.77050223809,0.775089670399249,0.673438566084593,-31170.6156365235,-9800
"042670.KS",1197,76,0.473684210526316,561.456916078016,965.423415993652,0.581565463170522,0.52340891685347,-18404.4876609375,-16726.88671875
"047040.KS",1220,80,0.5,233.76415,303.910025,0.769188676813145,0.769188676813145,-2805.83500000001,-1005
"051900.KS",1196,143,0.496503496503497,27927.2232394366,41207.5479166667,0.677721064498023,0.66830827193555,-984110.6,-761500
"051910.KS",1154,116,0.508620689655172,23197.3305084746,32478.7210526316,0.714231649420044,0.739292409048818,-482644.600000001,154000
"078930.KS",1176,147,0.462585034013605,708.193088235292,757.244050632912,0.93522436741943,0.805003252968623,-11665.1500000002,-8650
"096770.KS",1213,110,0.554545454545455,8744.26544395492,11867.8832653061,0.736800762905833,0.917241766066445,-48126.0879187502,-39100
