"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1192,68,0.676470588235294,2.74749773435182,3.8888907548732,0.70649907840916,1.47722534576461,40.8292991729733,139.367496490479
"MSFT",1179,65,0.646153846153846,3.19452967767261,3.62761848831164,0.880613462514192,1.60807675763461,50.735021231082,238.960006713867
"AMZN",1167,88,0.477272727272727,49.0451567097975,56.9651399339755,0.860967896623137,0.786101123003734,-560.499855151375,1896.7900390625
"NVDA",1226,70,0.671428571428571,2.37895784803352,2.86276342970806,0.831000502293033,1.6981314612075,45.9674599742901,264.079990386963
"IDXX",1150,84,0.678571428571429,10.1518510113633,9.09508501852526,1.11619088669161,2.35640298301562,333.088212147525,474.090026855468
"MCHP",1184,90,0.6,1.73767925812756,1.98310944895214,0.876239714880956,1.31435957232143,22.4427397766109,52.3949966430664
"NFLX",1209,85,0.6,9.31096222175148,17.3364172483557,0.537075341944403,0.805613012916604,-114.579113134768,353.709991455078
"ADBE",1240,78,0.641025641025641,9.05073075332639,10.1713015050614,0.889830150922441,1.5889824123615,167.740095524602,350.66000366211
"CSCO",1187,93,0.516129032258065,0.551650938630102,1.00162607554118,0.550755368795732,0.587472393382114,-18.593928345108,21.25
"INTU",1189,80,0.5875,7.00184930053049,9.51752723384054,0.735679460483674,1.04778589826463,15.008518408195,456.789978027344
"QCOM",1185,66,0.681818181818182,2.5934183561961,2.05176735405695,1.26399240687213,2.70855515758313,73.6167115936283,128.479991912841
"SBUX",1184,80,0.525,1.50199063753398,1.93777956803976,0.775109131248284,0.856699566116524,-10.552016809084,52.6999969482422
"ILMN",1196,72,0.541666666666667,8.76318873032798,14.3655935705012,0.610012296903807,0.72092362361359,-132.300227343748,83.919982910156
"ISRG",1159,80,0.5625,4.01946182685001,4.32622723920559,0.92909170152331,1.19454647338711,29.457828836055,212.809997558594
"AMGN",1147,82,0.5,3.17603177278096,5.00421810946568,0.634670932262797,0.634670932262797,-74.9556398040738,33.739990234375
"AMAT",1199,89,0.584269662921348,1.70574609715391,1.78039385582178,0.958072334150236,1.34648003718412,22.8242243865976,127.859992980957
"GILD",1205,106,0.584905660377358,1.18076355088757,1.4865533735362,0.794296102587143,1.11923541728188,7.79899171943672,11.9000053405762
"LRCX",1155,98,0.63265306122449,10.0861062523134,13.411480686442,0.752050164193259,1.2951975049995,142.52528293152,584.849990844727
"MELI",1164,42,0.69047619047619,54.2672482134588,123.176594520451,0.440564609086093,0.982797974115131,-27.5455305755601,1024.35998535156
"CME",1123,92,0.489130434782609,2.04806932949497,3.68193602940982,0.556247939436161,0.532577814353771,-80.8878735549878,42.969985961914
"FISV",1176,66,0.666666666666667,2.45684617026939,4.77789013560901,0.514211524446496,1.02842304889299,2.98764850845477,32.0200042724613
"REGN",1197,97,0.515463917525773,8.18027109283451,13.0636094672669,0.626187663779417,0.666157089127039,-204.976090319817,276.190032958985
"MRVL",1166,68,0.544117647058823,0.649916756377348,0.963486996724538,0.674546473991657,0.805103856054559,-5.82117691249879,72.1700000762939
"ALGN",1238,105,0.552380952380952,12.2954788917279,15.9221304168376,0.772225736747228,0.952959419815729,-35.2023538711509,459.439971923828
"DXCM",1193,56,0.517857142857143,11.0331978371719,14.6451742825826,0.753367465916303,0.809172463391585,-75.4569683517462,429.860023498535
"LULU",1194,67,0.597014925373134,7.727700428505,7.99107917130092,0.967040904344708,1.43265319162179,93.3488795150752,274.150001525879
"KLAC",1185,85,0.623529411764706,5.30651494856065,6.80575788660053,0.779709627785665,1.29139407102001,63.4610399024976,347.920013427734
"EBAY",1189,73,0.602739726027397,0.911930295463033,1.5954223874388,0.571591763186295,0.867242675179206,-6.14231623535179,39.0899982452392
"VRTX",1201,79,0.556962025316456,3.98234186824441,3.76104494563504,1.05883921245509,1.33111215280069,43.5864691055279,61.209991455078
"SNPS",1169,41,0.609756097560976,4.15482417953488,7.59132337026613,0.547312237522194,0.855175371128429,-17.5905694358861,288.110008239746
"TROW",1175,86,0.581395348837209,3.04285330174256,3.94714568901078,0.770899668135925,1.07069398352212,10.0454202827399,107.800003051758
"PAYX",1105,74,0.567567567567568,1.68941025181727,1.72275660488605,0.98064360747525,1.28709473481127,15.8270192199718,72.1300048828126
"ORLY",1201,63,0.507936507936508,6.73557873086921,8.96491269708457,0.75132675113051,0.775563097941172,-62.373774221807,366.940002441406
"CTAS",1189,65,0.630769230769231,6.04923156861103,10.4998667370478,0.576124604254919,0.984212865602153,-3.97830737609419,279.259994506836
"POOL",1151,51,0.666666666666667,2.63015318729183,4.61744267999979,0.569612525713465,1.13922505142693,10.9286828079258,420.820007324219
"CTSH",1183,107,0.570093457943925,0.837573100505887,1.82905326558817,0.457927123427183,0.607251185414307,-33.0444910861969,26.2200012207031
"XLNX",1185,84,0.69047619047619,4.01527454911587,4.9856562652588,0.805365299067091,1.79658412868813,103.258860951991,132.259994506836
"ROST",1180,79,0.506329113924051,2.09482569261545,3.45577148083421,0.606181775685519,0.621724898138993,-50.9820600479159,32.4699935913082
"SBAC",1143,84,0.595238095238095,4.89103781301884,4.05173259353631,1.20714723889268,1.77521652778336,106.792982470708,228.440002441407
"MPWR",1215,60,0.7,4.3315499890645,6.63069197230866,0.653257609787044,1.52426775616977,62.5726440391529,378.16000366211
"ANSS",1146,43,0.720930232558139,4.80886964047344,3.74408993517562,1.28438945744712,3.31800609840506,104.145879632569,264.709991455078
