"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1168,175,0.588571428571429,1.67450692720136,3.26484146488513,0.512890731513749,0.733718685359946,-62.59437196999,152.767505645752
"MSFT",1183,114,0.657894736842105,3.2845966439718,3.79545579695094,0.865402423237407,1.66423542930271,98.3219722167989,278.449996948242
"AMZN",1191,170,0.523529411764706,2.15468731782034,3.27421136859856,0.658078259236697,0.723073642865013,-73.4439495704726,68.5695037841799
"NVDA",1252,135,0.57037037037037,3.60050055151607,3.15856301211647,1.13991727811169,1.51333845542414,94.0418877639819,465.85998916626
"IDXX",1186,182,0.626373626373626,7.23007182155408,16.9897816096811,0.425554135282954,0.713428991503775,-331.076961801151,298.479995727539
"MCHP",1215,99,0.474747474747475,3.04176958785362,3.46274992456436,0.878426006531873,0.79396196744227,-37.0998254482267,47.3249969482422
"NFLX",1202,158,0.544303797468354,11.0024125752649,17.700173498959,0.621599137201225,0.742465636101464,-328.205010452266,213.350006103515
"ADBE",1176,153,0.555555555555556,8.12045986583048,13.0857269351735,0.620558560182337,0.775698200227922,-199.590342996205,389.75
"CSCO",1215,118,0.449152542372881,0.993128930109851,1.33099609236498,0.74615465500369,0.608403026387624,-33.8789127079016,5.8000030517578
"INTU",1228,143,0.594405594405594,9.67120515872735,13.42766410825,0.720244793194173,1.05553116243974,43.2479202133235,368.590026855469
"QCOM",1215,88,0.534090909090909,3.43032008399158,3.39580287413246,1.01016466830924,1.15799364415937,21.9971261081732,73.1000022888185
"SBUX",1215,96,0.447916666666667,3.03399701953262,2.52961923129962,1.19938881788698,0.97308904092717,-3.60794741897742,40.7699966430662
"ILMN",1239,173,0.554913294797688,6.59612341826762,14.585677813919,0.452232902880455,0.563822839954853,-489.869343518068,-199.709991455078
"ISRG",1198,150,0.54,3.79982869788277,8.15732314159004,0.465818091539046,0.546829933545837,-255.069172241208,148.940002441406
"AMGN",1215,127,0.448818897637795,4.39944282943994,4.09953156398226,1.073157447571,0.873856778736385,-36.198968200681,62.979995727539
"AMAT",1153,171,0.573099415204678,1.98295763931273,2.48389086640244,0.79832719952981,1.07172692539618,13.0058154052697,118.299999237061
"GILD",1215,127,0.37007874015748,1.34246044089135,1.71534500715733,0.78261832767746,0.459788267510507,-74.131959850693,13.4700050354004
"LRCX",1126,128,0.59375,10.0064171286934,19.5109914254114,0.512860515927496,0.749565369432494,-254.083852340692,581.539993286133
"MELI",1214,119,0.588235294117647,50.6192873023328,65.1085423957047,0.777459998945886,1.11065714135127,353.031533773763,1190.19006347656
"CME",1215,110,0.372727272727273,4.69226198358306,4.435121051733,1.05797833449204,0.628653792959037,-113.640611242672,30.690002441406
"REGN",1173,203,0.591133004926108,10.5237032255554,14.3932292788954,0.731156505718018,1.05709374320677,68.2063569183335,427.120025634766
"MRVL",1201,145,0.579310344827586,0.96166784048307,1.93937268491339,0.495865414607516,0.682831062738218,-37.521635179139,38.9400024414063
"ALGN",1204,135,0.562962962962963,14.147634321534,25.6565764028517,0.551423311489116,0.710307994460557,-438.517799331666,0.779998779296989
"DXCM",1251,159,0.547169811320755,2.01189979583038,3.2909429409133,0.611344478452743,0.738707911463731,-61.9126095085148,75.1374988555904
"LULU",1164,144,0.513888888888889,5.86747640164348,6.79674170410159,0.863277825918067,0.912607987399099,-41.578665565494,307.759994506836
"KLAC",1113,135,0.577777777777778,6.35941306775409,10.2765938711067,0.618824986908747,0.846813139980391,-89.7316313682607,468.790008544922
"EBAY",1215,95,0.389473684210526,2.06393818439792,1.13211367815281,1.8230838688969,1.16300177843423,10.7031194898604,11.9499988555908
"VRTX",1218,230,0.543478260869565,4.01393019088129,4.52160468921479,0.887722493842853,1.05681249267006,26.9727814926087,195.849990844727
"SNPS",1215,41,0.48780487804878,3.89888532848358,3.07127384560002,1.26946847610779,1.20901759629314,13.4809558120712,459.899971008301
"TROW",1215,115,0.434782608695652,3.9512014302826,5.39441869867174,0.732461021473082,0.563431554979294,-153.077143899533,7.76999664306641
"PAYX",1215,124,0.5,2.08914364626481,2.53974487859667,0.822580119708385,0.822580119708385,-27.9372764045755,53.9199981689456
"ORLY",1160,133,0.541353383458647,7.34698928782151,10.4096901641346,0.705783666178147,0.833056130570928,-106.007871289061,648.739990234375
"CTAS",1215,104,0.519230769230769,7.18879005172156,8.65818595410153,0.830288248581229,0.896711308467728,-44.7146349121123,390.490005493164
"POOL",1170,144,0.590277777777778,6.13614771272548,13.3875029482825,0.458348934557112,0.660333210802619,-268.290118367002,203.540008544922
"CTSH",1215,109,0.376146788990826,1.67277301591082,1.90579414120842,0.877730170190444,0.529219661438356,-61.0103079498292,8.1299972534179
"ROST",1192,154,0.590909090909091,1.85259924814413,3.43574132473657,0.539213832777757,0.778864425123427,-47.8651718772877,49.4100036621092
"SBAC",1195,131,0.549618320610687,4.40908139506446,7.86541626245528,0.560565550244395,0.684079993518584,-146.60569904022,74.669998168945
"MPWR",1170,77,0.662337662337662,5.99123247931982,7.62963020465562,0.785258566747305,1.54031488092741,107.182471124265,429.880004882813
"ANSS",1215,65,0.6,12.1614477367304,19.4096170143717,0.626568145457254,0.93985221818588,-30.3535806411773,158.049987792969
"GRMN",1215,81,0.481481481481481,1.82933845543497,2.11067127215063,0.866709316401978,0.804801508087551,-17.3039936683628,57.600002288818
"SGEN",1169,169,0.615384615384615,3.52249749550095,5.9162616533133,0.595392445756391,0.952627913210226,-18.2172679332651,156.889995574952
