"Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold","Model","Symbol"
2367,301,0.262458471760797,4181.7693670886,2653.14842342343,1.57615357292856,0.560883478654757,-258639.170000001,66100,"lr","005380.KS"
2367,291,0.309278350515464,3488.70577777777,2823.42482587065,1.23562906503168,0.553266745536571,-253524.870000001,66100,"nn","005380.KS"
2367,300,0.306666666666667,415.430739130434,334.686990384616,1.24125153073034,0.549015100130726,-31395.2660000002,-4700,"xgb","034220.KS"
2367,305,0.278688524590164,452.34734117647,351.481395454546,1.28697378304044,0.49723987072017,-38876.3830000002,-4700,"lr","034220.KS"
2367,266,0.274436090225564,441.257219178082,365.629880829016,1.20684124114143,0.456473630069037,-38354.7900000002,-4700,"nn","034220.KS"
2367,290,0.341379310344828,2048.85587690183,1405.18873130931,1.45806455122421,0.755750735974852,-65554.3158667975,8169.03125,"xgb","003550.KS"
2367,289,0.325259515570934,2095.67149294381,1373.07681202124,1.52625947404857,0.735735336208027,-70756.8580074225,8169.03125,"lr","003550.KS"
2367,268,0.361940298507463,1844.19834436211,1633.451407696,1.12901940986624,0.640437910859795,-100432.951312891,8169.03125,"nn","003550.KS"
2367,298,0.342281879194631,6013.86256400122,3763.59698979592,1.59790290520116,0.83156171597203,-124251.028471876,-37700,"xgb","096770.KS"
2367,278,0.352517985611511,5970.29379110332,4005.42522222222,1.49055180408311,0.811522648889691,-135887.748471876,-37700,"lr","096770.KS"
2367,250,0.372,5721.55566764113,4874.58445859873,1.17375249444049,0.695280140018892,-233205.082909376,-37700,"nn","096770.KS"
2367,300,0.323333333333333,2229.46773195876,1675.04551724138,1.33098934268393,0.635989981479511,-123775.87,-27500,"xgb","010950.KS"
2367,311,0.334405144694534,2236.99192307692,1736.868647343,1.28794536449201,0.64708366138729,-126884.650000001,-27500,"lr","010950.KS"
2367,282,0.336879432624113,2266.05536842105,1693.67518716578,1.33795156567955,0.679708014650037,-101442,-27500,"nn","010950.KS"
2367,306,0.352941176470588,602.604016171377,402.661517688359,1.49655228945361,0.816301248792877,-14645.7467557862,6105.0693359375,"xgb","034020.KS"
2367,93,0.32258064516129,333.255565625814,130.633681565058,2.55106923140528,1.21479487209775,1767.74503017578,6105.0693359375,"lr","034020.KS"
2367,221,0.398190045248869,492.224499068104,343.597272426428,1.43256230060296,0.94786077032376,-2382.68131472176,6105.0693359375,"nn","034020.KS"
2367,307,0.293159609120521,1383.62138888889,904.361866359448,1.52994220605378,0.634538242142121,-71720.6000000003,-19050,"xgb","000720.KS"
2367,307,0.267100977198697,1197.41274390244,873.859177777779,1.37025824566775,0.499383005087801,-98430.4700000003,-19050,"lr","000720.KS"
2367,287,0.282229965156794,1173.3924691358,890.279490291263,1.31800460634212,0.518244529678213,-88352.7850000003,-19050,"nn","000720.KS"
2367,306,0.38562091503268,4715.33974576271,5307.8135106383,0.888377057014511,0.557598365572938,-441458.85,85500,"xgb","035420.KS"
2367,288,0.385416666666667,6029.3136036036,5244.36627118644,1.14967439187644,0.720982245753024,-258999.02,85500,"lr","035420.KS"
2367,171,0.421052631578947,7928.25166666667,7039.36353535354,1.12627393468868,0.819108316137224,-126062.87,85500,"nn","035420.KS"
2367,261,0.302681992337165,1650.37924050633,1514.4528021978,1.08975283885458,0.473024583898415,-145250.450000001,-132100,"xgb","023530.KS"
2367,268,0.313432835820896,1824.49047619047,1698.60586956522,1.07411054493617,0.490354813992599,-159286.280000001,-132100,"lr","023530.KS"
2367,246,0.33739837398374,2105.52421686747,1912.2281595092,1.10108420190187,0.560674777655552,-136934.68,-132100,"nn","023530.KS"
2367,314,0.292993630573248,5083.10652173913,4023.30540540541,1.26341552766783,0.523577606060544,-425528.000000002,39000,"xgb","012330.KS"
2367,320,0.309375,5171.82222222222,3990.79909502263,1.29593650271009,0.580532641485515,-369956.200000002,39000,"lr","012330.KS"
2367,288,0.333333333333333,4237.9375,4595.93046875001,0.922106530726655,0.461053265363327,-475576.650000001,39000,"nn","012330.KS"
2367,305,0.360655737704918,15626.2063636364,13946.6023076923,1.1204310568903,0.632038032091963,-1000704.75,154000,"xgb","051910.KS"
2367,282,0.365248226950355,18186.7529126214,13460.0164804469,1.3511686957472,0.777488132189732,-536107.400000002,154000,"lr","051910.KS"
2367,247,0.37246963562753,18876.7255434783,16509.9409677419,1.14335512043082,0.678636587610549,-822382.100000001,154000,"nn","051910.KS"
2367,313,0.297124600638978,202.594889997585,124.805149459118,1.62328951069402,0.68620874770247,-8615.80811123052,500,"xgb","010140.KS"
2367,303,0.287128712871287,211.72908045977,126.064780607549,1.67952602970771,0.676475761965606,-8809.56261123052,500,"lr","010140.KS"
2367,202,0.311881188118812,267.6855,160.677410071943,1.66598092339268,0.755084878947763,-5469.97350000003,500,"nn","010140.KS"
2367,299,0.357859531772575,686.668425233644,427.6031484375,1.60585446515722,0.894929311311574,-8626.28300000013,12605,"xgb","011200.KS"
2367,290,0.351724137931034,937.880465686274,506.820297872341,1.85051875314297,1.00400485542863,381.591499999889,12605,"lr","011200.KS"
2367,202,0.410891089108911,651.533578313253,631.374415966387,1.03192901365192,0.719748807841257,-21056.2685000001,12605,"nn","011200.KS"
2367,302,0.344370860927152,4124.40282325721,3641.94959596157,1.13247114343115,0.594833327862825,-292168.126381642,-55309.3125,"xgb","010060.KS"
2367,279,0.344086021505376,4189.77775494384,2994.60513465677,1.39910858578824,0.733958602380719,-145794.075167579,-55309.3125,"lr","010060.KS"
2367,216,0.398148148148148,3789.18427640806,3215.13055142428,1.17854756309335,0.779654541738677,-92097.1239140632,-55309.3125,"nn","010060.KS"
2367,312,0.28525641025641,514.053258426965,465.841614349777,1.10349363945186,0.440407775386617,-58131.9400000003,-1300,"xgb","029780.KS"
2367,308,0.298701298701299,520.080108695651,450.613981481482,1.15415883676264,0.491586171213719,-49485.2500000003,-1300,"lr","029780.KS"
2367,297,0.272727272727273,466.244999999999,434.490324074075,1.07308488628278,0.402406832356044,-56084.0650000003,-1300,"nn","029780.KS"
2367,325,0.276923076923077,907.234499999999,625.425829787235,1.45058687503942,0.555543909589564,-65323.9650000003,-24650,"xgb","036460.KS"
2367,319,0.269592476489028,936.364709302325,634.134463519314,1.4766027761773,0.545012183481752,-67225.9650000003,-24650,"lr","036460.KS"
2367,297,0.265993265993266,903.994240506328,714.058509174313,1.26599463334124,0.458777871715404,-84249.2100000003,-24650,"nn","036460.KS"
2367,306,0.333333333333333,830.06838235294,590.240147058825,1.40632314912698,0.703161574563492,-35742.0150000003,7450,"xgb","016360.KS"
2367,306,0.323529411764706,786.287676767676,556.727101449276,1.4123395012041,0.675466717967179,-37400.0300000003,7450,"lr","016360.KS"
2367,285,0.315789473684211,823.671388888888,609.389743589745,1.35163316671014,0.623830692327758,-44700.5750000003,7450,"nn","016360.KS"
2367,301,0.325581395348837,935.353928571428,656.730985221676,1.42425734375195,0.687572510776805,-41651.7050000003,5550,"xgb","086790.KS"
2367,300,0.316666666666667,963.311526315789,654.624853658538,1.47154743809691,0.681936617654668,-42683.5000000003,5550,"lr","086790.KS"
2367,279,0.336917562724014,937.064042553191,659.352432432433,1.42118842133674,0.722117360030561,-33896.1800000003,5550,"nn","086790.KS"
957,0,NA,NA,NA,NA,NA,0,0,"xgb","004940.KS"
957,0,NA,NA,NA,NA,NA,0,0,"lr","004940.KS"
957,0,NA,NA,NA,NA,NA,0,0,"nn","004940.KS"
2367,326,0.309815950920245,5891.34594059406,3681.12035555556,1.6004219834059,0.718411645884426,-233226.140000001,-76300,"xgb","090430.KS"
2367,319,0.316614420062696,5826.96495049505,3820.20275229358,1.52530253714849,0.706676863541274,-244280.740000001,-76300,"lr","090430.KS"
2367,290,0.317241379310345,5800.57956521739,3752.76606060606,1.54568109803269,0.718195257671755,-209394.360000001,-76300,"nn","090430.KS"
2367,282,0.343971631205674,2946.47010309278,2149.852,1.37054555527207,0.718610372223737,-111915.02,-73000,"xgb","000120.KS"
2367,285,0.326315789473684,3085.98150537634,2204.37854166667,1.39993265541549,0.678092379966878,-136244.4,-73000,"lr","000120.KS"
2367,283,0.335689045936396,2860.16136842105,2209.43617021277,1.29452093116843,0.654146215218092,-143658.67,-73000,"nn","000120.KS"
2367,306,0.326797385620915,155.9594,146.112572815534,1.06739205938764,0.518151485139631,-14503.2500000001,-2310,"xgb","024110.KS"
2367,305,0.304918032786885,161.694849462365,139.855216981132,1.15615886881202,0.507182899997725,-14611.6850000001,-2310,"lr","024110.KS"
2367,280,0.328571428571429,129.09977173913,142.893867021277,0.903466148899918,0.442121732440386,-14986.8680000001,-2310,"nn","024110.KS"
2367,302,0.334437086092715,914.325841584158,865.665447761195,1.0562115467919,0.530733165303395,-81651.8450000002,-9450,"xgb","004020.KS"
2367,314,0.305732484076433,1140.4825,866.034747706423,1.31690154814274,0.579919947805979,-79309.2550000002,-9450,"lr","004020.KS"
2367,253,0.312252964426877,1005.20050632911,877.48025862069,1.14555341439725,0.520107584697602,-73270.7250000002,-9450,"nn","004020.KS"
2367,311,0.392282958199357,2509.53614754098,2248.23624338625,1.11622439809135,0.720525801942568,-118753.240000001,69300,"xgb","000660.KS"
2367,304,0.401315789473684,2336.41475409836,2142.30120879121,1.09060982858553,0.731068126854037,-104856.220000001,69300,"lr","000660.KS"
2367,257,0.43579766536965,2570.01741071428,2370.80406896552,1.08402775427819,0.837317989511428,-55924.6400000006,69300,"nn","000660.KS"
2367,236,0.385593220338983,10650.7260742445,7128.32260473061,1.49414198330142,0.937702899865027,-64390.704929688,-118638.375,"xgb","002380.KS"
2367,291,0.329896907216495,9302.80212958984,5852.81115377404,1.58945878914804,0.782502788503652,-248229.170545313,-118638.375,"lr","002380.KS"
2367,266,0.345864661654135,10347.4920879755,6936.46502909483,1.49175293821467,0.788742932849138,-254975.642968751,-118638.375,"nn","002380.KS"
