"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"CME",1215,43,0.325581395348837,6.98040347377219,6.73099848869597,1.03705319285022,0.500646368962177,-97.4733075393724,39.970001220703
"FISV",1215,19,0.473684210526316,8.48123106062154,5.70304275527953,1.48714141284845,1.33842727156361,19.3006519927985,26.9200057983402
"REGN",1201,70,0.628571428571429,11.1500666288204,20.0076617031391,0.557289841974436,0.943105886418277,-29.5962726135202,268.88998413086
"MRVL",1201,58,0.655172413793103,1.06238044945065,1.33671364027978,0.794770411131803,1.51006378115043,13.6361842735291,74.1700038909912
"ALGN",1274,56,0.517857142857143,17.1021684422458,18.6446872871683,0.917267647283952,0.985213398934615,-7.44367192841375,417.880004882812
"DXCM",1269,49,0.510204081632653,11.7198649294435,10.6002443679491,1.10562214630445,1.1516897357338,38.5907584053092,449.569999694824
"LULU",1216,58,0.620689655172414,6.94228545154991,8.28901845807166,0.837528048304642,1.37050044268032,67.5638701782202,281.110000610352
"KLAC",1169,19,0.789473684210526,4.00536254618321,5.47969438648205,0.730946338187053,2.74104876820145,38.1616606468199,345.25
"EBAY",1215,30,0.433333333333333,2.23462824548574,1.88164991098292,1.18758980214254,0.908156907520766,-2.93788129539511,35.3999996185303
"VRTX",1232,69,0.492753623188406,5.057783829229,6.78439601654052,0.745502446628705,0.724202376725028,-65.4892103851322,61.419998168945
"SNPS",1215,17,0.411764705882353,3.9209904406957,3.99433775230399,0.981637178386834,0.687146024870784,-12.49644443817,289.640014648437
"TROW",1215,34,0.5,7.24972736102827,7.35323526494638,0.985923488071768,0.985923488071768,-1.75963436660798,119.959991455078
"PAYX",1215,41,0.609756097560976,3.60092238864136,2.42954651436811,1.48213766122436,2.31584009566307,51.1503154861441,72.1300048828126
"ORLY",1160,66,0.590909090909091,8.7501786628919,9.28010833095986,0.942896176513368,1.36196114385264,90.6940429168678,363.909973144531
"CTAS",1215,34,0.617647058823529,8.32396008729474,13.0746148383507,0.636650501005868,1.02843542470179,4.83316893463015,276.829986572266
"POOL",1184,55,0.527272727272727,9.25595610246333,9.3699562605049,0.987833437545265,1.10181421880049,24.8038641983092,398.830001831054
"CTSH",1215,35,0.6,1.08716740996952,2.23590278331211,0.486231967724045,0.729347951586068,-8.4721233570097,24.1600036621093
"XLNX",1183,39,0.615384615384615,5.9415810237885,4.84493658935534,1.22634856291877,1.96215770067003,69.9238957305938,131.969993591309
"ROST",1192,55,0.6,3.52982722992174,4.0053185064489,0.881285027454975,1.32192754118246,28.3672914455416,31.3099975585933
"SBAC",1195,34,0.676470588235294,4.54517419951071,5.21563465257098,0.871451798731765,1.82212648825733,47.1670254104654,228.489990234375
"MPWR",1170,53,0.622641509433962,9.65333286713108,13.5352763291932,0.713198063515743,1.17677680480098,47.8544580314611,386.799987792969
"ANSS",1215,17,0.764705882352941,22.5667424291758,17.6567317047119,1.27808151624989,4.15376492781215,222.740724760437,263.739990234375
"GRMN",1215,27,0.592592592592593,3.64668421278021,4.27147543383506,0.853729412533716,1.24178823641268,11.3607176322976,72.8400039672853
"SGEN",1195,66,0.53030303030303,4.87489034532816,6.62408108596809,0.735934582029004,0.830893882935972,-34.7253515785253,99.7299995422359
"ZBRA",1210,49,0.673469387755102,7.64880600461087,9.04008459348663,0.846098941388428,1.74507906661363,107.769244656373,432.079986572265
"ALNY",1284,85,0.470588235294118,2.9742224485206,4.65078837824508,0.639509306085194,0.568452716520173,-90.3165790802048,92.740005493164
"DISH",1215,36,0.527777777777778,1.58048165915641,2.46201048377541,0.641947574785625,0.717470818878052,-11.8250267002102,8.4400005340576
"VRSN",1166,42,0.619047619047619,5.10361426426812,7.5821075104714,0.673112885463532,1.09380843887824,11.3802507034287,107.380004882812
"TSCO",1215,21,0.476190476190476,15.2534499314119,4.72279514451473,3.22975048984031,2.93613680894574,100.583752724457,150.520004272461
"DLTR",1152,79,0.481012658227848,2.18593921556972,2.6889442147045,0.812935874093594,0.753452761355038,-27.1810226112353,50.4899902343752
"CERN",1215,40,0.625,1.88940310862732,1.21742670051575,1.55196457234501,2.58660762057502,28.9736772079468,40.8000030517578
"TRMB",1215,33,0.515151515151515,1.98901473209157,3.17196965165138,0.627059824187176,0.666251063198875,-16.9382639808654,53.939998626709
"ULTA",1240,88,0.590909090909091,5.90658501228912,10.3603105066511,0.570116601090018,0.823501757130025,-65.8287576004052,158.919998168945
"NTAP",1182,65,0.646153846153846,1.34197674517859,2.19970142641483,0.61007222574102,1.11404493396186,5.76989048995978,32.7200012207031
"PODD",1203,27,0.666666666666667,4.67808677151993,6.38138298110966,0.733083531480265,1.46616706296053,26.7731150573718,188.420013427734
"TTWO",1240,75,0.573333333333333,2.92337358627321,4.80446070446965,0.608470703809391,0.81763250824387,-28.0376783332806,80.280006408691
"PFG",1215,46,0.434782608695652,2.27893937235831,2.68369460118367,0.84917984757027,0.653215267361746,-24.1972721836093,24.4500007629394
"HOLX",1215,38,0.552631578947368,2.34280717063179,1.17705292795967,1.9904008689676,2.45873048519527,29.1890508079531,37.8100051879883
"SBNY",1215,39,0.538461538461538,10.7158763851348,7.64285785484314,1.40207715342297,1.63575667899346,87.4619627006551,218.529991149902
"AKAM",1215,25,0.56,3.61660362118309,3.11823464972761,1.15982407593958,1.47613973301401,16.3318695495596,55.7100028991702
"ENTG",1215,73,0.616438356164384,2.43090198839406,2.39747526973992,1.01394246650885,1.6295503926035,42.2612819250148,110.939998626709
