"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"000100.KS",1126,130,0.430769230769231,883.250759877231,879.928388803844,1.00377572892938,0.759614065135745,-15652.6582183596,28204.65625
"000120.KS",1195,187,0.459893048128342,2229.13906976744,4394.63237623763,0.507241306877157,0.431908439519164,-252151.91,-73000
"000240.KS",1178,183,0.415300546448087,405.464631578947,412.186981308411,0.983691018798979,0.698696424567499,-13288.6950000001,-3520
"000270.KS",1150,129,0.542635658914729,1208.78085714286,1588.66508474576,0.760878342924178,0.902737017028685,-9116.58000000023,49650
"000660.KS",1210,210,0.547619047619048,2203.12886956522,2722.82273684211,0.809134153228196,0.979478185486763,-5308.3400000003,68300
"001740.KS",1152,145,0.448275862068966,101.065453846154,124.8164375,0.809712693860162,0.657891563761382,-3416.06050000002,440
"003550.KS",1210,186,0.489247311827957,1830.55417530477,2090.38474807977,0.875702033793692,0.838830369212905,-32006.1211148441,8169.03125
"004170.KS",1205,157,0.471337579617834,6202.26702702702,7361.27120481928,0.842553800078242,0.751192544648071,-152017.750000001,-76200
"005930.KS",1174,201,0.517412935323383,977.472211538459,1223.58149484536,0.798861551646786,0.856511354342945,-17030.2950000003,32800
"006360.KS",1209,181,0.50828729281768,695.88604347826,1020.21637078652,0.682096527172739,0.705088544942607,-26777.7410000002,-27000
"006400.KS",1203,134,0.567164179104478,7910.13092105263,11308.4534482759,0.69948830379265,0.916570880831748,-54720.3500000006,249500
"006800.KS",1169,198,0.515151515151515,130.086132352941,149.785802083334,0.868481061246161,0.922761127574046,-1110.65150000004,710
"009150.KS",1224,211,0.554502369668246,2729.88888888889,3350.16010638298,0.814853261397178,1.01423225088798,4481.94999999969,34200
"009540.KS",1226,148,0.567567567567568,3451.3494047619,4718.03765625,0.731522225175521,0.960122920542871,-12041.0600000004,-26600
"010060.KS",1179,197,0.517766497461929,4112.60739454656,5204.56184988487,0.790192817986693,0.848417551943607,-74947.4214953135,-53129.640625
"010620.KS",1206,222,0.504504504504504,1447.73513392857,1953.40036363637,0.741135898650868,0.754611096808156,-52727.7050000004,21500
"010950.KS",1189,172,0.482558139534884,2332.05240963855,2993.73719101124,0.778976997927738,0.726461694696655,-72882.2600000001,-27500
"011200.KS",1227,65,0.492307692307692,1349.69121875,1232.65507575758,1.09494638467334,1.06176619119839,2512.50149999999,12715
"012450.KS",1166,207,0.599033816425121,1203.07737903226,1853.70975903615,0.649010651838942,0.969606275036491,-4676.31500000023,89600
"012630.KS",1219,176,0.465909090909091,161.693048780488,305.529106382979,0.529223060593796,0.461662669879694,-15460.906,-10310
"016360.KS",1181,208,0.504807692307692,579.087095238094,838.542087378641,0.690587990697489,0.703997466245013,-25565.6900000002,7150
"032640.KS",1175,186,0.43010752688172,195.746975,299.179632075472,0.654279081908289,0.49379553351569,-16053.2830000001,-7300
"034220.KS",1185,159,0.50314465408805,457.703349999999,575.474215189874,0.795349883485194,0.80541760352931,-8846.19500000008,-4700
"035250.KS",1162,192,0.5,415.550208333333,609.688437500001,0.681577971262301,0.681577971262301,-18637.2700000001,-15800
"035420.KS",1197,186,0.596774193548387,5152.21846846847,8317.72933333333,0.619426079160923,0.916750597158167,-51933.45,81500
"036460.KS",1169,131,0.488549618320611,1193.412890625,1689.79768656717,0.70624601993001,0.674623063813741,-36838.0200000001,-24600
"042660.KS",1206,148,0.472972972972973,817.071714285714,1143.75794871795,0.714374676216745,0.641105478656053,-32018.1000000001,-7250
"042670.KS",1197,150,0.466666666666667,586.46919179827,1079.04568160645,0.543507287777803,0.475568876805578,-45270.8111026368,-16726.88671875
"047040.KS",1220,191,0.49738219895288,157.112347368421,139.412505208333,1.12696021876687,1.11522104982138,1542.07249999998,-1025
"051900.KS",1196,194,0.5,18901.4505154639,31076.4,0.60822522928859,0.60822522928859,-1180970.1,-761500
"051910.KS",1154,170,0.505882352941176,13695.4825581395,20897.3035714286,0.65537079993729,0.670974866602464,-577562,154000
"078930.KS",1176,191,0.481675392670157,694.07108695652,942.878838383839,0.736119062918208,0.684070240287628,-29490.4650000002,-8550
"096770.KS",1213,217,0.571428571428571,4856.87113508064,7862.10301075269,0.617757249992539,0.823676333323385,-128923.55925,-37700
