"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1168,204,0.612745098039216,1.98759788576353,2.65355886595041,0.749031013130228,1.18517565368707,38.8185853103593,152.767505645752
"ADBE",1176,222,0.540540540540541,8.44400885147094,11.9571190240598,0.706190917266955,0.830812843843477,-206.345078277585,396.720001220703
"ALGN",1204,156,0.602564102564103,13.3034310095442,25.8038194985667,0.515560535923109,0.781656296399553,-349.314294013978,12.049987792969
"ALNY",1242,229,0.524017467248908,3.35647497092563,3.80649649465018,0.881775400461545,0.970761908765004,-12.131121405794,93.8999938964842
"AMAT",1153,235,0.557446808510638,2.0111623328085,2.590252950683,0.776434723210407,0.978009122505416,-5.92404127311925,118.98999786377
"AMZN",1191,224,0.455357142857143,2.42061786926872,2.71576696185125,0.891320169687411,0.745202109082918,-84.4205466804428,71.3100051879885
"DLTR",1138,248,0.560483870967742,1.97316170636728,3.07876927041571,0.64089301050509,0.817285582203738,-61.3163732902601,26.0699996948242
"DXCM",1251,232,0.551724137931034,2.04115807622526,2.66057628675793,0.767186449937329,0.944229476845943,-15.431700065992,80.7474994659424
"ENTG",1175,214,0.509345794392523,2.04552834489635,2.18583019045881,0.935813016868886,0.97146303655913,-6.54958040447272,75.8999996185305
"EXAS",1227,235,0.557446808510638,2.60815727080279,4.16998957331363,0.625458942989695,0.787837707035096,-92.0103131494517,3.9500007629395
"IDXX",1186,235,0.587234042553191,8.17337353860606,13.261404345357,0.616327903572871,0.876837636010889,-158.430673171996,298.479995727539
"ILMN",1239,223,0.547085201793722,6.18938816244411,11.2557756184342,0.549885531860408,0.66421816719772,-381.727981643675,-197.189994812012
"INTU",1228,208,0.572115384615385,8.06926066191856,11.325008639355,0.712516954192643,0.952691208414882,-47.683750134282,376.489990234375
"ISRG",1198,206,0.543689320388349,4.47494324557437,6.71899606100846,0.666013673016311,0.793548206147094,-130.391986230466,158.5
"KLAC",1113,191,0.565445026178011,6.38757646478013,8.48515593708454,0.752794234088628,0.979539485320142,-14.4096845817629,468.790008544922
"LRCX",1126,176,0.568181818181818,10.1711237364198,15.1144846785294,0.672938836668919,0.885445837722262,-131.588461926257,581.539993286133
"LULU",1164,203,0.561576354679803,6.29400384308659,6.41599025647456,0.980987126147071,1.25654530764906,146.493305285635,311.930007934571
"MASI",1181,244,0.549180327868853,3.68621813868053,6.69608467880245,0.550503512948374,0.670613370318928,-242.616084085078,-10.67000579834
"MELI",1214,158,0.525316455696203,39.586918992559,47.4259783202314,0.834709591550412,0.92374528131579,-271.234097634953,1218.19006347656
"MKTX",1187,187,0.550802139037433,8.82401114768609,11.3489864384787,0.777515348663055,0.953381915622555,-44.4417126205481,24.470001220703
"MPWR",1170,122,0.622950819672131,7.69994564419803,6.51747910997152,1.18143004592333,1.95192790196029,285.39182990036,430.350006103516
"MRVL",1201,187,0.550802139037433,1.28192278026099,1.89132708101046,0.67779010470051,0.831099771239911,-26.8334284379968,39.1800022125244
"MSFT",1183,151,0.556291390728477,4.09892858690539,5.06434822062033,0.809369420968314,1.01473181136326,4.99867051849048,278.449996948242
"NFLX",1202,221,0.53393665158371,10.2745849141395,15.3596938210348,0.668931622847108,0.766348849475328,-369.647443698123,217.519989013672
"NTAP",1183,234,0.487179487179487,0.962372878342343,1.7567073478508,0.547827661516719,0.520436278440883,-101.094373611069,19.4800033569336
"NVDA",1252,187,0.582887700534759,3.66993753300238,2.75309670125026,1.33302165933211,1.86281231881026,185.281648399739,465.85998916626
"ORLY",1160,204,0.519607843137255,8.18805198318195,9.55707998691478,0.85675248029657,0.926691458279964,-68.6603285003614,648.739990234375
"PODD",1205,227,0.541850220264317,5.25333050663022,6.52334588214436,0.805312274029435,0.952436631784812,-32.2683194274958,104.570007324219
"POOL",1170,173,0.560693641618497,6.72485076158658,10.7586257329037,0.625065963677832,0.797781558904602,-165.345031826783,208.220001220704
"REGN",1173,283,0.586572438162544,9.42450811295103,13.2360576102493,0.712032871906903,1.01023467296193,15.8496063507026,434.490020751954
"ROST",1192,197,0.532994923857868,1.81169231365753,2.23666783588248,0.809996140058374,0.92445211637097,-15.545747967148,49.4100036621092
"SBAC",1195,199,0.50251256281407,4.14232192219546,6.23568581017388,0.66429291793968,0.671002947413818,-203.100702987668,76.439987182617
"SGEN",1169,236,0.555084745762712,2.62154465491319,4.41741999574208,0.593456057481534,0.740407081238866,-120.406749759291,159.169994354249
"TTWO",1206,221,0.583710407239819,2.21484445330008,4.11128982180722,0.538722529740433,0.755382677570824,-92.5237291305541,56.159996032714
"ULTA",1220,248,0.544354838709677,6.01573325043853,8.83724882149486,0.680724665781329,0.813255131685658,-186.485128019718,168.749984741211
"VRSN",1142,258,0.558139534883721,2.4501103299565,3.8595293277406,0.634821016217234,0.801879178379663,-87.1704558486917,68.169998168946
"VRTX",1218,283,0.526501766784452,3.62461491210726,4.23434738742206,0.856003199660476,0.951824453353813,-27.3349280105741,195.849990844727
"ZBRA",1182,155,0.496774193548387,4.58586728414566,7.54437739588413,0.607852317495079,0.600059339065655,-235.349655999747,67.40998840332
