"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1168,295,0.56271186440678,1.95107641997971,2.91138333412887,0.670154423537462,0.862369258195494,-51.6897643859927,152.767505645752
"ADBE",1176,266,0.541353383458647,7.93491885475587,12.5573282798893,0.631895469951499,0.745843833385376,-389.365735061644,396.720001220703
"ALGN",1204,268,0.533582089552239,8.6346821392779,12.5728712274414,0.686770904042344,0.785665914224441,-336.849357513435,12.049987792969
"ALNY",1242,294,0.523809523809524,3.74155609183863,4.20125412015095,0.89058076108574,0.979638837194314,-11.9759386779835,93.8999938964842
"AMAT",1153,256,0.5390625,2.04443531597523,2.82136227405035,0.724627012553139,0.847445150274011,-50.7886747333586,118.98999786377
"AMZN",1191,293,0.491467576791809,2.22822220381101,2.53582590162034,0.878696838922272,0.849210367817498,-56.9740619926448,71.3100051879885
"DLTR",1138,288,0.475694444444444,2.17868610275155,2.34808243419317,0.927857587546822,0.84183105625109,-56.0804514862072,26.0699996948242
"DXCM",1251,248,0.560483870967742,1.85943606525531,2.646130103379,0.702700166889335,0.896103882546951,-29.9665681978218,80.7474994659424
"ENTG",1175,240,0.545833333333333,1.78036107121102,2.07535129761652,0.857860099760323,1.03100617494131,7.01400888844332,75.8999996185305
"EXAS",1227,276,0.543478260869565,2.17081596972019,2.84987015797144,0.761724517044451,0.906814901243394,-33.4612444463733,3.9500007629395
"IDXX",1186,294,0.540816326530612,6.63340473523405,9.59214317716247,0.691545634037995,0.814487080089195,-240.227976014719,298.479995727539
"ILMN",1239,267,0.49438202247191,6.05313015026327,9.10011965171539,0.665170391371969,0.650388827119259,-429.502973146825,-197.189994812012
"INTU",1228,260,0.546153846153846,7.35745140677438,9.15874481909796,0.803325297526852,0.966713493634008,-35.9737888915969,376.489990234375
"ISRG",1198,267,0.543071161048689,3.81783632533632,7.03528269752132,0.542669923794451,0.644976548772093,-304.718221923836,158.5
"KLAC",1113,224,0.5625,5.77560414106578,7.6889602092743,0.75115542074198,0.965771255239688,-25.7919787345935,468.790008544922
"LRCX",1126,240,0.566666666666667,9.68306715016084,14.0502151011981,0.689175722963497,0.90122979156765,-144.325238102727,581.539993286133
"LULU",1164,222,0.522522522522523,5.95546759742206,6.93787844609679,0.858398953468631,0.939379986814729,-44.5808739853009,311.930007934571
"MASI",1181,278,0.561151079136691,3.08018103378494,5.90692729475926,0.52145233555147,0.666775117590405,-240.136888690178,-10.67000579834
"MELI",1214,282,0.563829787234043,28.2758606220366,37.1636732872196,0.760846765697956,0.983533623951017,-75.2699754241968,1218.19006347656
"MKTX",1187,259,0.525096525096525,7.4817623674953,11.2114840460676,0.66733024252213,0.73786108116268,-361.492855686958,24.470001220703
"MPWR",1170,228,0.570175438596491,8.60480432385953,9.89953529505046,0.869212954689068,1.15303759295489,148.470103186794,430.350006103516
"MRVL",1201,270,0.540740740740741,1.05957767200862,1.41309706094035,0.749826534423277,0.8828602744016,-20.5256954433447,39.1800022125244
"MSFT",1183,280,0.492857142857143,3.36157980242743,3.46273844024227,0.970786520679928,0.943440421505845,-27.8108457794166,278.449996948242
"NFLX",1202,256,0.50390625,8.60555717559339,9.81506646077317,0.876770138030783,0.890577541779299,-136.396564866644,217.519989013672
"NTAP",1183,266,0.488721804511278,0.960846979974597,1.59382308779043,0.602856733181504,0.576260112599967,-91.8498325428011,19.4800033569336
"NVDA",1252,259,0.567567567567568,5.87658413686688,6.02155132409159,0.975925275826394,1.28090192452214,189.444119821172,465.85998916626
"ORLY",1160,232,0.5,6.51016338982425,7.47941699505511,0.870410540571322,0.870410540571322,-112.43341820678,648.739990234375
"PODD",1205,288,0.59375,5.13642490172359,8.14555414972559,0.630580167697569,0.92161716817337,-74.7011773231595,104.570007324219
"POOL",1170,278,0.550359712230216,4.92634331359867,7.59663874466558,0.648489875480519,0.793751607588155,-195.849316102601,208.220001220704
"REGN",1173,281,0.533807829181495,9.66914237296545,12.1134576606343,0.798214898161386,0.913986524612274,-136.491597598273,434.490020751954
"ROST",1192,278,0.525179856115108,1.72444428083606,2.52329321139366,0.683410185169726,0.755893083596818,-81.3058389018996,49.4100036621092
"SBAC",1195,240,0.529166666666667,3.71274012058286,6.36774795069053,0.583053875456903,0.655290638787847,-248.037523114006,76.439987182617
"SGEN",1169,254,0.566929133858268,3.4882755381876,4.79156744359094,0.728003013471806,0.953022126726728,-24.7607412959886,159.169994354249
"TTWO",1206,273,0.527472527472527,2.39796333479878,3.41651208823158,0.701874681801577,0.783488016894784,-95.4233391708492,56.159996032714
"ULTA",1220,264,0.53030303030303,5.44880042630876,7.7877917580758,0.699659235322831,0.789937846332229,-202.854118318172,168.749984741211
"VRSN",1142,271,0.472324723247232,2.90299773955348,3.76545991091425,0.770954361016855,0.690085022448653,-166.877056597893,68.169998168946
"VRTX",1218,297,0.508417508417508,3.61778338419932,4.36190467515715,0.829404504138775,0.857808767979143,-90.5527915588468,195.849990844727
"ZBRA",1182,293,0.532423208191126,4.87265145394745,7.83082197397054,0.622240100738342,0.708536173103514,-312.688983618161,67.40998840332
