"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"000100.KS",2367,147,0.319727891156463,656.315455460437,956.682839066407,0.686032432755784,0.322435243395218,-64821.4575000001,28204.65625
"000120.KS",2367,285,0.326315789473684,3085.98150537634,2204.37854166667,1.39993265541549,0.678092379966878,-136244.4,-73000
"000240.KS",2367,284,0.320422535211268,395.423461538461,285.523678756477,1.38490601991619,0.652986776229913,-19122.5350000001,-3520
"000270.KS",2367,206,0.315533980582524,1466.38061538461,1054.86556737589,1.39011136654353,0.640831481030707,-53421.3050000002,49650
"000660.KS",2367,301,0.401993355481728,2330.85743801653,2153.96027777778,1.08212647283415,0.727429462294065,-105679.100000001,69300
"001740.KS",2367,295,0.315254237288136,131.53585483871,87.9790767326734,1.49508110023005,0.688329417432648,-5538.93900000004,480
"003550.KS",2367,287,0.327526132404181,2095.67149294381,1373.47867366621,1.52581291076757,0.743142039441197,-68088.26368086,8169.03125
"004170.KS",2367,300,0.283333333333333,5992.61823529411,4722.93925581396,1.26883237549947,0.501631404267231,-506059.390000002,-83700
"005930.KS",2367,278,0.370503597122302,1241.43432038835,879.273742857145,1.41188603716789,0.830995781875955,-26005.1700000004,33600
"006360.KS",2367,308,0.301948051948052,780.824419354838,701.556869767443,1.11298805984705,0.481432044491981,-78218.0560000003,-27000
"006400.KS",2367,251,0.382470119521912,12643.2927083333,11689.3941935484,1.08160375969795,0.669896522135505,-598100.000000001,249500
"006800.KS",2367,313,0.322683706070288,149.63804950495,139.43070754717,1.0732072736153,0.511292144505402,-14445.8670000001,710
"009150.KS",2367,307,0.286644951140065,3439.95886363636,2916.61593607306,1.17943498185364,0.473928211886394,-336022.51,34200
"009540.KS",2367,277,0.328519855595668,3054.1845054945,2098.61494623656,1.45533343835731,0.712017972529653,-112411.590000001,-26600
"010060.KS",2367,278,0.345323741007194,4189.77775494384,2999.90439756182,1.39663709228504,0.736687697029472,-143763.935881642,-55309.3125
"010620.KS",2367,295,0.332203389830508,2176.66285714286,1356.08682741117,1.60510581855456,0.798479036641352,-53836.1450000006,20800
"010950.KS",2367,306,0.339869281045752,2236.99192307692,1736.77108910891,1.28801771120261,0.663137831510253,-118180.600000001,-27500
"011200.KS",2367,288,0.354166666666667,937.880465686274,498.648284946237,1.88084566617409,1.03143149435353,2915.22649999989,12605
"012450.KS",2367,279,0.369175627240143,1729.81398058252,1176.1284375,1.47076962466739,0.860734496254212,-28827.7650000003,89600
"012630.KS",2367,279,0.329749103942652,202.682652173913,176.827673796792,1.1462156789261,0.563913596049205,-14419.9710000001,-10310
"016360.KS",2367,306,0.323529411764706,786.287676767676,556.727101449276,1.4123395012041,0.675466717967179,-37400.0300000003,7450
"032640.KS",2367,294,0.26530612244898,209.138692307692,185.326972222222,1.12848491398714,0.407508441162023,-23717.8080000001,-7300
"034220.KS",2367,304,0.279605263157895,452.34734117647,350.614666666667,1.29015521648591,0.500745175348413,-38335.0880000002,-4700
"035250.KS",2367,306,0.284313725490196,535.065218390803,444.635643835617,1.20337904936074,0.478054690841936,-50824.5320000003,-15800
"035420.KS",2367,284,0.380281690140845,6116.22157407407,5220.39676136364,1.17160090576649,0.718936919447617,-258237.9,85500
"036460.KS",2367,317,0.271293375394322,936.364709302325,634.893290043291,1.47483793573953,0.549073863522075,-66132.9850000003,-24650
"042660.KS",2367,288,0.350694444444444,1005.28589108911,656.513399128928,1.53124961717908,0.827038563289237,-21234.1306371095,-6250
"042670.KS",2367,255,0.329411764705882,619.76754094122,422.958793811678,1.46531423393734,0.71980348333764,-20265.4803027345,-16726.88671875
"047040.KS",2367,310,0.319354838709677,150.348858585858,111.547815165877,1.34784225367644,0.63239991997141,-8652.05200000003,-935
"051900.KS",2367,298,0.322147651006711,27016.16875,20071.9928217822,1.34596345215319,0.639665799043101,-1460990.35,-761500
"051910.KS",2367,279,0.365591397849462,18322.8401960784,13432.9324858757,1.36402384329291,0.786047638507781,-508699.350000002,154000
"078930.KS",2367,292,0.328767123287671,824.888958333332,659.003010204083,1.25172259543682,0.613088618173136,-49975.2500000004,-8650
"096770.KS",2367,277,0.353790613718412,5970.29379110332,4007.80469273743,1.48966684976494,0.815571794843375,-132308.248471876,-37700
