"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"AAPL",1168,117,0.666666666666667,2.69233556268154,4.68328978578624,0.574881266338198,1.1497625326764,27.3538722434967,155.35750579834
"ADBE",1176,122,0.581967213114754,8.27792630254181,13.8722746340284,0.59672451136717,0.830734123668021,-119.753238854982,395.75
"ALGN",1204,110,0.609090909090909,17.3762058843356,31.4443604029811,0.552601664070999,0.861030499831556,-187.901703077704,15.520004272461
"ALNY",1242,134,0.455223880597015,3.14104910643526,4.7848058273525,0.656463233780429,0.548551469323372,-157.686829904182,88.199996948242
"AMAT",1153,116,0.586206896551724,2.03865706465666,1.90381388492581,1.07082792115265,1.51700622163292,47.245613920214,119.530006408692
"AMZN",1191,120,0.516666666666667,2.85797294647459,3.52263308582961,0.8113172382248,0.867270151205821,-27.1183962966931,71.3100051879885
"DLTR",1138,140,0.55,2.54244253353762,3.94024031037833,0.645250627694203,0.788639656070693,-52.4670644714381,25.9300003051762
"DXCM",1251,121,0.661157024793388,2.5597827351284,4.73174726755562,0.540980443456938,1.05557159698915,10.7809808404913,80.7474994659424
"ENTG",1175,115,0.521739130434783,2.21689756749151,2.87633547564424,0.770736788619891,0.840803769403518,-25.1845971109426,73.9799995422367
"EXAS",1227,124,0.532258064516129,2.8770602236227,5.17292987989886,0.556176149768136,0.632890101460293,-110.143958275036,-1.1499977111816
"IDXX",1186,125,0.528,11.6183983342258,18.0015753271847,0.645410089009295,0.72198416736633,-295.278654244993,292.089981079102
"ILMN",1239,148,0.621621621621622,7.5898365695041,12.5441036062242,0.605052127099633,0.994014208806539,-4.20483755417574,-196.589988708496
"INTU",1228,90,0.466666666666667,10.5761409687224,14.6802369839987,0.720433939877832,0.630379697393103,-260.453454545594,376.739990234375
"ISRG",1198,114,0.596491228070175,4.86320450051246,7.3841465623606,0.658600754933792,0.973583724684736,-8.97283583374067,148.940002441406
"KLAC",1113,81,0.604938271604938,8.57637243207027,5.64290023994457,1.51985186116892,2.3272731624149,239.669441493217,457.269989013672
"LRCX",1126,102,0.529411764705882,13.9834799218919,17.9753472657521,0.777925439500924,0.87516611943854,-107.708752973936,579.800003051758
"LULU",1164,130,0.515384615384615,9.36603823456258,9.35714922812331,1.00094996950701,1.06450234852333,38.0241603439247,304.799995422363
"MASI",1181,116,0.53448275862069,6.69357759257902,9.80941800450926,0.682362357226705,0.783453076815847,-114.706761503601,-10.6600036621098
"MELI",1214,76,0.552631578947368,49.6742097880045,57.0307947699149,0.871006795335927,1.07594957070909,147.269788919082,1190.19006347656
"MKTX",1187,111,0.594594594594595,8.95803042782864,16.550218830702,0.541263563911961,0.793853227070877,-153.529839144901,24.470001220703
"MPWR",1170,67,0.626865671641791,8.67895763266435,8.08659254244997,1.07325274361294,1.80306460926973,162.351407010653,431.800018310547
"MRVL",1201,102,0.568627450980392,1.09718278746113,2.25032667841045,0.487566004521681,0.642700642324033,-35.3777721773143,39.3999977111816
"MSFT",1183,64,0.5625,4.46202693165659,4.02945700225834,1.10735191594198,1.42373817763969,47.8081734764037,271.460006713867
"NFLX",1202,140,0.564285714285714,12.8344072107436,20.768413161531,0.617977267252971,0.800331214966963,-252.955033204649,213.350006103515
"NTAP",1183,138,0.514492753623188,1.15207269225322,1.97059894513373,0.584630726154704,0.619534053089313,-50.2329681739808,19.0299987792969
"NVDA",1252,104,0.596153846153846,5.48602788573235,6.66198781751912,0.823482125155748,1.21561647046801,60.3302405796028,465.85998916626
"ORLY",1160,88,0.625,14.9472198538486,19.2117425894996,0.778025199130982,1.2967086652183,188.109586508186,645.690002441406
"PODD",1205,109,0.55045871559633,6.5020756505966,6.84185777503816,0.950337739307996,1.16367886445877,54.8735080589262,104.570007324219
"POOL",1170,86,0.523255813953488,11.7604995135837,14.5179223700547,0.810067667660316,0.889098659627176,-66.0123390609746,207.879989624024
"REGN",1173,137,0.510948905109489,12.6079645486886,16.0685552951641,0.784635850398016,0.8197687989233,-194.035686367791,435.16000366211
"ROST",1192,107,0.551401869158878,1.99990319679397,3.7921876197497,0.52737453874341,0.648231203872108,-64.0307171371415,49.4100036621092
"SBAC",1195,87,0.494252873563218,5.98396610341632,8.00484925644616,0.747542634684536,0.730553029350797,-94.9028248367296,76.439987182617
"SGEN",1169,122,0.60655737704918,4.36328713764503,4.76370356380141,0.915944302412291,1.41208079955228,94.2254771232645,159.169994354249
"TTWO",1206,116,0.560344827586207,3.3259849753277,5.60582231092271,0.593309026018744,0.756178170416046,-69.7079144607581,53.999992370605
"ULTA",1220,161,0.53416149068323,6.66695693354054,10.2539456275025,0.650184541222734,0.745544940602068,-195.687625778198,168.749984741211
"VRSN",1142,106,0.490566037735849,3.60026053516682,5.04442796814522,0.713710366745627,0.687276649458752,-85.1855624511672,64.540008544922
"VRTX",1218,130,0.623076923076923,4.58436508952944,5.61330744884254,0.816695884077174,1.35004829816839,96.2815072586004,196.689987182617
"ZBRA",1182,80,0.5125,7.66855048031686,12.0636928888174,0.635671891765855,0.66827045031795,-156.073452970888,67.40998840332
