"Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold","Model","Symbol"
2427,203,0.374384236453202,2.50967707657565,1.60341907436042,1.56520345598154,0.936657186256671,-12.8987646240236,139.367496490479,"xgb","AAPL"
2427,67,0.447761194029851,1.21974166594187,0.981179421110409,1.24313824739769,1.00794993032245,0.288611397170975,139.367496490479,"svm","AAPL"
2427,180,0.405555555555556,1.8042884949462,1.4125962940109,1.27728530974914,0.871418949641937,-19.4347433280938,139.367496490479,"lr","AAPL"
2427,106,0.471698113207547,1.97885685486604,1.78738405496052,1.1071245988651,0.98850410612955,-1.1506643344874,139.367496490479,"nn","AAPL"
2427,175,0.377142857142857,3.64715678500548,3.03013133502219,1.20362993605318,0.728803447518436,-89.5719677070568,238.960006713867,"xgb","MSFT"
2427,60,0.3,3.06858552466494,1.56838857131229,1.95652122235079,0.838509095293197,-10.6377805511474,238.960006713867,"svm","MSFT"
2427,174,0.350574712643678,4.22281115276151,3.08857410577418,1.36723646839713,0.738065704178981,-91.4173936340302,238.960006713867,"lr","MSFT"
2427,126,0.484126984126984,4.94049141254107,3.6596569858023,1.34998756214251,1.2669114044722,63.4922720878556,238.960006713867,"nn","MSFT"
2427,194,0.350515463917526,57.9020866849991,41.9506527279802,1.38024280719665,0.744892943566444,-1348.44034914557,1913.92016601562,"xgb","AMZN"
2427,87,0.35632183908046,71.2829346730866,34.4050520237506,2.07187405570201,1.14693028083504,283.088061535652,1913.92016601562,"svm","AMZN"
2427,167,0.329341317365269,80.8680644189435,51.4284865386956,1.57243718144607,0.772178973031552,-1312.24694929201,1913.92016601562,"lr","AMZN"
2427,154,0.357142857142857,71.0089233356253,49.4117130240383,1.43708685633061,0.798381586850338,-986.268805920397,1913.92016601562,"nn","AMZN"
2427,212,0.415094339622642,3.48984010831228,3.0647812157508,1.13869143101536,0.80810359620445,-72.9269412216186,264.079990386963,"xgb","NVDA"
2427,98,0.448979591836735,1.97498714073354,1.78933335303554,1.10375584146076,0.899356611560617,-9.72456687164336,264.079990386963,"svm","NVDA"
2427,192,0.416666666666667,3.32749926305296,3.05074240705285,1.09071787095505,0.779084193539321,-75.4832085456818,264.079990386963,"lr","NVDA"
2427,128,0.4609375,5.51295314383427,2.4311846274832,2.26759954036949,1.93896192582319,157.512496189881,264.079990386963,"nn","NVDA"
2427,187,0.422459893048128,8.15078156890873,7.36916059245359,1.10606648703728,0.80906715255505,-151.957600041198,477.350021362305,"xgb","IDXX"
2427,87,0.436781609195402,6.08792325037904,5.38576473055471,1.13037303984722,0.87661582682029,-32.5613882827769,477.350021362305,"svm","IDXX"
2427,173,0.421965317919075,7.59884053940447,7.86854718800353,0.965723450319996,0.704978118733597,-232.139359423827,477.350021362305,"lr","IDXX"
2427,138,0.442028985507246,10.6402437886472,7.49389475771428,1.41985497964113,1.12482017867674,72.0249747634793,477.350021362305,"nn","IDXX"
2427,183,0.366120218579235,1.91278935734195,1.16676621061193,1.63939385623685,0.946891279033354,-7.18799348907317,52.2849998474121,"xgb","MCHP"
2427,98,0.418367346938776,1.5370517128363,0.961583575439451,1.59845878412997,1.14976859911103,8.20885642623951,52.2849998474121,"svm","MCHP"
2427,165,0.424242424242424,2.04198248307911,1.37237667536283,1.48791692524156,1.09635983965168,12.5629896560683,52.2849998474121,"lr","MCHP"
2427,150,0.406666666666667,2.09461812260112,1.52069786428815,1.37740584227204,0.944064678411175,-7.57040444297734,52.2849998474121,"nn","MCHP"
2427,195,0.358974358974359,12.1326513320051,8.28707078085943,1.46404581942606,0.819865658878596,-186.598254367069,350.730010986328,"xgb","NFLX"
2427,172,0.354651162790698,10.848058395736,8.16477667733959,1.32864116490087,0.730154153684264,-244.558649044801,350.730010986328,"svm","NFLX"
2427,189,0.343915343915344,13.14077227032,8.65381005384386,1.51849557461492,0.795985583467497,-218.92224910584,350.730010986328,"lr","NFLX"
2427,188,0.345744680851064,11.4196739602896,9.28495999489142,1.22991094916647,0.649952940616429,-399.771271952818,350.730010986328,"nn","NFLX"
2427,198,0.424242424242424,8.08562540203276,8.16138575431427,0.99071721953083,0.730002161759559,-251.205442221075,350.089996337891,"xgb","ADBE"
2427,66,0.409090909090909,6.93403171754051,6.31298173346895,1.09837664835604,0.760414602708026,-58.9874312316953,350.089996337891,"svm","ADBE"
2427,179,0.385474860335196,9.5995823764525,7.91726591297502,1.21248704817663,0.760560057492611,-208.528066452029,350.089996337891,"lr","ADBE"
2427,118,0.432203389830508,12.987119343507,8.3878509265274,1.54832500687798,1.17857575150414,100.357074441524,350.089996337891,"nn","ADBE"
2427,191,0.350785340314136,0.865805937291615,0.664636781575605,1.30267532777695,0.703864894847221,-24.4059631168367,21.2700004577636,"xgb","CSCO"
2427,162,0.320987654320988,0.91540643177767,0.727904816304985,1.25759084329801,0.59449748955906,-32.4683953411095,21.2700004577636,"svm","CSCO"
2427,187,0.347593582887701,0.905213201211783,0.742461993339413,1.21920476648287,0.649576310011363,-31.7415051086425,21.2700004577636,"lr","CSCO"
2427,141,0.397163120567376,0.982810513292047,0.756809981065637,1.29862255768375,0.85556309682694,-9.29145964622454,21.2700004577636,"nn","CSCO"
2427,186,0.397849462365591,8.49691417388913,5.27490555944435,1.61081825601143,1.06429063343612,37.9822262100286,452.830017089844,"xgb","INTU"
2427,79,0.40506329113924,6.39983274102216,5.1235364138988,1.24910456841121,0.850454174237417,-36.0115637405344,452.830017089844,"svm","INTU"
