"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"042660.KS",1206,79,0.531645569620253,1287.25952380952,2235.25549445735,0.575889211323483,0.653712077718548,-28639.5532949219,-9800
"035250.KS",1162,120,0.491666666666667,558.168728813559,786.376,0.709798784313812,0.686526693024835,-15036.9810000001,-15800
"047040.KS",1220,66,0.545454545454545,267.894180555555,323.8522,0.827211241904657,0.992653490285588,-71.3755000000115,-1010
"032640.KS",1175,86,0.430232558139535,219.19627027027,404.29218367347,0.542172911379622,0.409395871858082,-11700.055,-7210
"003490.KS",1178,55,0.472727272727273,1618.81371977539,1685.69308181573,0.960325303127955,0.860981306252649,-6795.94265849611,-10400
"010620.KS",1206,121,0.479338842975207,2291.04,2853.4296031746,0.802907489797921,0.739184673147292,-46885.7450000002,21500
"006400.KS",1203,86,0.604651162790698,11010.7365384615,15130.4191176471,0.727721846489988,1.11298635345528,58124.0499999998,240500
"078930.KS",1176,122,0.532786885245902,739.364230769229,945.791754385966,0.781741041133568,0.89145908199442,-5851.45500000016,-8300
"009150.KS",1224,149,0.577181208053691,3231.23046511628,3281.37746031746,0.9847176998661,1.34421781251563,71159.0399999996,32200
"006260.KS",1178,66,0.46969696969697,2568.47661290322,3205.76528571429,0.801205448305593,0.709639111356383,-32579.0100000001,24600
"042670.KS",1197,53,0.547169811320755,535.384308863146,1274.24219781494,0.420158985302181,0.507692107240135,-15055.6677905274,-16726.88671875
"012630.KS",1219,55,0.490909090909091,479.499592592592,706.853785714286,0.678357536287439,0.654130481420031,-6845.41700000001,-9560
"006800.KS",1169,130,0.561538461538462,149.535226027397,153.134561403509,0.976495603976508,1.2505996331629,2187.40149999998,710
"000150.KS",1178,12,0.333333333333333,14461.8790607422,8770.63459482422,1.64889768287423,0.824448841437113,-12317.5605156251,-31558.65625
"000240.KS",1178,124,0.459677419354839,510.023561403508,472.446895522388,1.07953627431411,0.918411457252305,-2582.59900000005,-3600
"000270.KS",1150,83,0.602409638554217,1595.2903,2047.99757575758,0.778951263850927,1.18022918765292,12180.5949999999,51150
"012450.KS",1166,72,0.597222222222222,2557.31918604651,3417.02879310345,0.748404342160628,1.10970299010024,10870.8899999999,88500
"047050.KS",1178,34,0.411764705882353,515.233571428571,840.398600000001,0.613082377134577,0.429157663994204,-9594.70200000002,40000
