"Symbol","Train_size","N_trade","Win_ratio","Mean_gain","Mean_loss","Payoff_ratio","Profit_factor","Cum_Profit","Buy_hold"
"000100.KS",2367,282,0.312056737588652,1055.84889950284,918.269122710616,1.14982511487058,0.521570155199025,-85229.5066496097,28204.65625
"000120.KS",2367,282,0.343971631205674,2946.47010309278,2149.852,1.37054555527207,0.718610372223737,-111915.02,-73000
"000240.KS",2367,284,0.341549295774648,373.491639175257,284.202422459893,1.31417472075899,0.681684213441827,-16917.1640000001,-3520
"000270.KS",2367,299,0.317725752508361,1472.55242105263,1256.18200980392,1.17224447537064,0.545898162550051,-116368.65,49650
"000660.KS",2367,307,0.390879478827362,2500.80575,2260.59187165776,1.10626149786431,0.709900426436992,-122633.990000001,69300
"001740.KS",2367,289,0.325259515570934,120.81289893617,82.8293256410258,1.45857639189001,0.703108619680312,-4795.30600000004,480
"003550.KS",2367,287,0.344947735191638,2048.85587690183,1404.42389727186,1.4588585973806,0.768228729471701,-61194.9608738287,8169.03125
"004170.KS",2367,307,0.296416938110749,5712.19758241758,4871.60148148149,1.17255025973111,0.493991081645977,-532455.940000001,-83700
"005930.KS",2367,287,0.348432055749129,1234.9968,963.014572192516,1.28242794622334,0.68579034557398,-56584.0450000005,33600
"006360.KS",2367,319,0.282131661442006,804.394522222221,694.620873362447,1.15803390463692,0.455122495272152,-86672.6730000003,-27000
"006400.KS",2367,318,0.336477987421384,13590.1144859813,11813.7691943128,1.15036228171138,0.583359071768331,-1038563.05,249500
"006800.KS",2367,304,0.348684210526316,160.283966981132,138.973356060606,1.1533431409056,0.617446327959563,-10526.6240000001,710
"009150.KS",2367,323,0.275541795665635,3754.73370786517,2925.97653846154,1.28324122169462,0.488070379191542,-350507.21,34200
"009540.KS",2367,300,0.326666666666667,2925.05183673469,2219.69782178218,1.31777028748273,0.63931429788766,-161723.880000001,-26600
"010060.KS",2367,301,0.345514950166113,4124.40282325721,3650.13137418504,1.12993270664896,0.596512697926356,-290137.987095704,-55309.3125
"010620.KS",2367,304,0.348684210526316,2162.64938679245,1370.51926767677,1.57797809764357,0.844776153283933,-42121.9800000006,20800
"010950.KS",2367,295,0.328813559322034,2229.46773195876,1660.73454545455,1.34245881622734,0.657669218050768,-112567.07,-27500
"011200.KS",2367,297,0.36026936026936,686.668425233644,424.042471052632,1.6193387976659,0.911943428159215,-7094.54800000013,12605
"012450.KS",2367,297,0.346801346801347,1850.1454368932,1299.29572164949,1.4239602317357,0.756020123034933,-61498.3900000003,89600
"012630.KS",2367,295,0.305084745762712,228.763088888889,201.539156097561,1.13508011702772,0.498327856256074,-20726.8490000001,-10310
"016360.KS",2367,306,0.333333333333333,830.06838235294,590.240147058825,1.40632314912698,0.703161574563492,-35742.0150000003,7450
"032640.KS",2367,281,0.288256227758007,192.53512345679,178.463945,1.07884605743076,0.436932653259457,-20097.4440000001,-7300
"034220.KS",2367,299,0.307692307692308,415.430739130434,333.688884057972,1.24496427354248,0.55331745490777,-30853.9710000002,-4700
"035250.KS",2367,318,0.286163522012579,464.399934065933,418.432845814979,1.10985535363847,0.44491998758194,-52723.8620000002,-15800
"035420.KS",2367,304,0.384868421052632,4735.04051282051,5285.59326203209,0.895838986861447,0.560498189640584,-434406.2,85500
"036460.KS",2367,323,0.278637770897833,907.234499999999,626.103390557941,1.44901706919608,0.559706164067157,-64230.9850000003,-24650
"042660.KS",2367,298,0.375838926174497,969.704107142857,651.893336046708,1.48751958874661,0.895710720105488,-12645.3005046877,-6250
"042670.KS",2367,298,0.325503355704698,715.393722813305,603.628756607102,1.18515513878831,0.57194053961426,-51936.1889651368,-16726.88671875
"047040.KS",2367,327,0.302752293577982,148.678116161616,114.737322368421,1.29581301962243,0.562655653257108,-11440.976,-935
"051900.KS",2367,298,0.318791946308725,25775.2026315789,20472.3268472906,1.25902653000043,0.589199607635668,-1707238.1,-761500
"051910.KS",2367,302,0.360927152317881,15730.0628440367,13926.8059585492,1.12948100884399,0.637893419502565,-973296.700000002,154000
"078930.KS",2367,287,0.299651567944251,740.20180232558,613.191592039802,1.20712973226406,0.516483368033379,-59594.1550000004,-8650
"096770.KS",2367,298,0.342281879194631,6013.86256400122,3763.59698979592,1.59790290520116,0.83156171597203,-124251.028471876,-37700
